,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
0,-0.021600390902451038,-0.043121058723213944,-0.0439207547375355,-0.10707798177815067,logistic,0.0001,"(100,)",constant,2000,0,15.69699411392212,11.889620481226766,0.030811738967895512,0.02695980645309251,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 2000}",-0.019084873872966132,-0.026573388342228228,-0.014798936455760924,-0.023536434324039388,-0.022806208733608037,-0.023579683131751784,-0.022430652429065685,-0.021553562488375196,-0.018379892537410042,-0.023260276709304924,0.0031663311303022283,186,-0.03189298483201117,-0.061268900150827636,-0.019276511032621117,-0.04955417730857934,-0.046211224058656096,-0.041403781958958503,-0.04021200974993433,-0.043144285762629436,-0.033413082425521386,-0.06483362995240044,0.012853027195875793,289,-0.031676185679512234,-0.055660597408478764,-0.021990068976586397,-0.0480566040638377,-0.044163840652157484,-0.04120128588766213,-0.04413013202379708,-0.04499670878874163,-0.03696058317917708,-0.0703715407154044,0.012419974997861336,276,-0.06687738739280527,-0.14120800652117546,-0.0302344447718012,-0.11632123528354615,-0.10504899344928298,-0.09080952110742564,-0.10464238731919136,-0.11295121119667878,-0.09324844057588463,-0.20943819016371548,0.04444028388063241,332
1,-0.02186089629211951,-0.04299726378293496,-0.04343047457547359,-0.10505216515414367,logistic,0.0001,"(100,)",invscaling,2000,1,20.690480518341065,6.093523351767688,0.051244592666625975,0.015819565453146528,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.018971578547396097,-0.02197052629519654,-0.016670891117579318,-0.03053241502414665,-0.01945391958062637,-0.022764926410055397,-0.023217777898788046,-0.01888831043958429,-0.021605225666573614,-0.024533391941248792,0.0036740627206349533,194,-0.03321700486894311,-0.05422379821615285,-0.022803484855367616,-0.05111269302367832,-0.04358846834911439,-0.03949574016939858,-0.04246340465019945,-0.039065674141193385,-0.03920171607884262,-0.0648006534764593,0.011015825055725613,288,-0.03420883721939258,-0.0493417405199602,-0.02352016086211571,-0.05096519814812493,-0.04055430232870683,-0.0394104112091811,-0.043939896589932706,-0.04231559317863376,-0.041558978292456084,-0.06848962740623196,0.011093122637862964,272,-0.0767917599150825,-0.1273557291085274,-0.033872842025498326,-0.11513925006135947,-0.09949087630675046,-0.08457193217361067,-0.10148906807521756,-0.10855928340626916,-0.10163889207045336,-0.20161201839866774,0.040342488643956884,327
2,-0.021862872699080903,-0.0443733946327833,-0.044396500591128416,-0.108262218420723,logistic,0.0001,"(100,)",adaptive,2000,2,1.5192684888839725,0.3142284681828207,0.003608441352844238,0.0002083336264390163,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.017722333096023567,-0.02371243060623689,-0.0170979365520523,-0.024687059235767504,-0.02244557713250731,-0.024686696958619997,-0.025236292521562682,-0.024281596857234286,-0.016970219060939422,-0.021788584969865087,0.003173844242911839,195,-0.02988095653573053,-0.061883581071268824,-0.022789129902736315,-0.047124286905637434,-0.046005195149252935,-0.045597348501300095,-0.04705757230032423,-0.0493039314508779,-0.033484624952657034,-0.06060731955804779,0.011865356067267041,304,-0.029798421702870538,-0.05541435016571189,-0.02402430131019708,-0.047206308774317016,-0.04316444389341358,-0.04232514904710272,-0.04565349787359025,-0.0518561113409882,-0.037557772392935465,-0.06696464941015749,0.011732613869738095,281,-0.06319309756650046,-0.1448588568480501,-0.03477960364963188,-0.11294718886648633,-0.10286437527052683,-0.09221523931541932,-0.10402152313315337,-0.13023159818059796,-0.09810067666459864,-0.19941002471226507,0.042415377088604336,336
3,-0.018678802939840044,-0.03406400791655155,-0.034452607580122516,-0.0784710672951906,logistic,0.0001,"(100, 100)",constant,2000,3,3.6421138763427736,1.366282408139278,0.0073535203933715815,0.004017727908593382,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.014480091023483747,-0.021419417973237754,-0.01685125364066196,-0.01902724641710679,-0.01846717314090637,-0.01800378826876951,-0.0189906275157212,-0.018108909411721063,-0.022558155328320215,-0.01888136667847183,0.0021122110220170177,119,-0.02315949437711155,-0.04593684924183085,-0.02468725397320665,-0.03647663713131222,-0.031772143578750654,-0.02581870610509741,-0.03239531542389405,-0.03410675610824459,-0.037704176603536366,-0.04858274662253114,0.008085083046815614,219,-0.02294366310725584,-0.03766986457697366,-0.0248417226172487,-0.0326911398815042,-0.02935701938217035,-0.02724299411864033,-0.029708986330376306,-0.0341415718334666,-0.039614750854056836,-0.06631436309953223,0.011750063160635708,184,-0.04282060580756603,-0.08589645338102662,-0.03948161284720157,-0.07062797857305461,-0.05986222049939171,-0.05311280992179464,-0.05699517252818125,-0.08050321672593425,-0.09070631966275708,-0.20470428300499816,0.04521834096252728,274
4,-0.020103695669073645,-0.03520919957982028,-0.035176222278462614,-0.0779650337222837,logistic,0.0001,"(100, 100)",invscaling,2000,4,3.661608862876892,1.715110269803583,0.008550739288330078,0.005422685594815486,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.022972233113979473,-0.018055322784061575,-0.017917985943570944,-0.020800286067952374,-0.014408207160799729,-0.02315389047921211,-0.015853485820069936,-0.020391709803747514,-0.022031170919062336,-0.025452664598280453,0.0033151628438404268,147,-0.033034003837747065,-0.03667004884196764,-0.026186348286883224,-0.03218547945347123,-0.0235814190483531,-0.036906050290458924,-0.028554427613835233,-0.03914258374138794,-0.035135332276959315,-0.06069630240713907,0.009720392153368307,231,-0.030699854692483423,-0.031979233873324665,-0.025434191236107115,-0.030798442023237362,-0.02194103483252249,-0.034723176165262035,-0.02753166274268014,-0.040414732716623734,-0.038274973129635174,-0.06996492137274997,0.012749287397920974,190,-0.04817742064398812,-0.07137918868662232,-0.0400430779071377,-0.05733062383357941,-0.0419624018705501,-0.06864497192615024,-0.06019166709834557,-0.09765168731842196,-0.0859376888992794,-0.20833160903876208,0.046840202802137514,271
5,-0.021625430411416898,-0.03773220093040365,-0.03691749261640825,-0.08084403882239953,logistic,0.0001,"(100, 100)",adaptive,2000,5,11.828299427032473,17.11583844138802,0.02146623134613037,0.03337434239270996,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.018196767018922918,-0.022855242431959716,-0.020320017206949276,-0.02433469974326219,-0.030741142198088295,-0.015444765425634947,-0.02409435682970696,-0.021430816284215327,-0.015467636541055763,-0.023368860434373525,0.004366928911353461,187,-0.02584319172181168,-0.04403582229288392,-0.033022446433661486,-0.039026845395474255,-0.0496105856200326,-0.026716027163996518,-0.03885685406113331,-0.039184164464670566,-0.027270225137653543,-0.053755847012718704,0.009148646868631405,251,-0.02512491280519939,-0.038413701762164236,-0.02932146805129631,-0.036704036399177714,-0.0446800359483805,-0.027835465372506803,-0.0346063605300172,-0.038998456504827216,-0.03238582253436876,-0.0611046662561443,0.0097827203560083,208,-0.042465704609307486,-0.0854808914780188,-0.048990730137162694,-0.07225205242796118,-0.08066716589778265,-0.06276382071491106,-0.060748557834065665,-0.09169285917523984,-0.08439785733394141,-0.17898074861560448,0.0361590192192987,280
6,-0.01990368158269335,-0.03260125309237533,-0.031456245131038396,-0.06149449026117239,logistic,0.0001,"(100, 100, 100)",constant,2000,6,58.01302816867828,40.16486773117796,0.07749173641204835,0.055950117158880264,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.018548193659151616,-0.01402605556567647,-0.014532133210369294,-0.02257628404598896,-0.0217426214588294,-0.018155361527840183,-0.017537173850130858,-0.015376944015768312,-0.024468899036240156,-0.03207314945693823,0.00523304275178975,143,-0.029584921609805824,-0.028086424682427388,-0.020962937906206375,-0.030999351458577337,-0.033922560184415106,-0.026333597133708603,-0.027453322680227557,-0.022406188016833698,-0.039963724224207985,-0.06629950302734343,0.01236424819112818,202,-0.026888989175186118,-0.025679259674994997,-0.01995453940621074,-0.03179496094057496,-0.03147283481329593,-0.026775808515457373,-0.024965187302193912,-0.022157424354600656,-0.039196482539520516,-0.06567696458834874,0.01252243957031183,161,-0.04452277393941305,-0.0581550449991096,-0.029337314446500274,-0.047556173205631436,-0.055033448854861486,-0.04573591125037297,-0.040292414938048075,-0.037633641150024766,-0.07825314691055922,-0.1784250329172031,0.04097572702663495,233
7,-0.017798640562738957,-0.02780851829090647,-0.027844267596164256,-0.05384182642503479,logistic,0.0001,"(100, 100, 100)",invscaling,2000,7,42.540504527091976,44.446176892917784,0.05010557174682617,0.05152414333752255,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.01277850552742557,-0.01841638045464162,-0.017427486409407028,-0.019798946924005363,-0.013557130575577208,-0.022189891098983342,-0.014455088858769491,-0.02573473621997218,-0.014076094761534137,-0.019552144797073626,0.003976039538967352,98,-0.018432954095442468,-0.03149338097157355,-0.02057152230690234,-0.02906448372523017,-0.02132491231425374,-0.037887779477064634,-0.01837226590828,-0.037507872444796066,-0.02289399890344796,-0.04053601276207376,0.008175093735714154,156,-0.019107315213947897,-0.02956425433148748,-0.021431187869137117,-0.02785020170179796,-0.019599426962520275,-0.03405291328842388,-0.018823036066273342,-0.037046956016300384,-0.023952021129219243,-0.047015363382534966,0.0088073695572939,128,-0.031353697171441305,-0.05903420682107946,-0.026050412801657048,-0.044626602554913034,-0.03305388804260824,-0.06610312820706372,-0.02684254685284039,-0.062031683408356686,-0.053243140363988424,-0.13607895802639966,0.030873575742197245,208
8,-0.020047906573728472,-0.031609293815855824,-0.03130298330175048,-0.06035286102177269,logistic,0.0001,"(100, 100, 100)",adaptive,2000,8,27.52061176300049,39.0763727623673,0.03567376136779785,0.05567178236139431,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.01670828072956612,-0.022350273627586275,-0.014094625457382012,-0.024352142723928664,-0.019668184826510456,-0.01993309045623024,-0.017618177463239543,-0.030952802872640312,-0.017563670264211385,-0.01723781731598972,0.004576764682405383,144,-0.02329596864839704,-0.041500188799298496,-0.01830016754931166,-0.03383465667188919,-0.03134259707284105,-0.028429772301379694,-0.029758054200368807,-0.04370329631105887,-0.028042249418226098,-0.03788598718578733,0.007490122928295002,192,-0.02363547766018545,-0.03525073464308852,-0.018795025499940325,-0.034792526028070314,-0.028038179451668463,-0.027758724460425797,-0.025380468474726036,-0.045163948728731064,-0.02976698392424062,-0.04444776414642833,0.008176607591951306,159,-0.03834503705521062,-0.0685357816810815,-0.025879225700290456,-0.05753667332110904,-0.04667320958691104,-0.04374412315647833,-0.04341820158954441,-0.08398596881291835,-0.06516432165177051,-0.13024606766241265,0.028220855675226617,225
9,-0.021627007762800732,-0.031923420720414195,-0.03541896759384669,-0.06968371046941413,logistic,0.0001,"(100, 10, 100)",constant,2000,9,3.1477773904800417,1.0119493216946351,0.006885743141174318,0.0039011840374190373,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 10, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.021296151648844252,-0.020983869946596845,-0.022469891155200903,-0.019733806360139085,-0.022851042173259263,-0.01985523890241557,-0.022488161798999904,-0.024693325968335556,-0.02204408315833975,-0.019854506515876183,0.0015137631017825928,188,-0.02932867580299825,-0.0331491730608513,-0.02685344318634019,-0.026841498235594858,-0.030751228136412644,-0.025609055669977315,-0.026735131596067344,-0.041477433089308735,-0.03073434224958273,-0.04775422617700864,0.006864669148368175,197,-0.03026913025967523,-0.03158083766844408,-0.029431892686514943,-0.0286996258685974,-0.031158050828730945,-0.02810020983924268,-0.030066377280493432,-0.040380828619647084,-0.03483068644638395,-0.06967203644073718,0.011919963925488346,192,-0.04817613198609315,-0.0605406195055821,-0.03741912370828463,-0.04539875757716247,-0.04595720264007525,-0.04687662754114342,-0.04093600774752643,-0.08648268645497116,-0.0697381840503678,-0.21531176348293493,0.05057293104392541,256
