,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_C,param_epsilon,param_gamma,param_kernel,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
10,-0.4982322534572293,-0.7792604970393298,-0.7345465346805687,-1.2547767931101528,0.001,0.0,0.01,poly,10,26.491087484359745,25.29073705962875,2.2626498222351072,2.2483208743506498,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.01, 'kernel': 'poly'}",-0.47351199812951505,-0.5289143918519864,-0.481132538567269,-0.5196296616705148,-0.5038629270696527,-0.4942723212000473,-0.5000883158063791,-0.5032753110953517,-0.4664367056267379,-0.5111983635548379,0.018862857119236128,1569,-0.690155897435321,-0.9370783052470266,-0.7034078379692189,-0.8047409664100198,-0.8206122180172274,-0.7605350812326686,-0.7896379523707526,-0.7713636780062637,-0.6722466668574072,-0.8428263668473909,0.07547993605922894,1570,-0.6863155306729158,-0.8304221052662798,-0.6928387423445364,-0.7616721416891692,-0.749911726878863,-0.7212313516289671,-0.7188756294154451,-0.7392019088930771,-0.666225221727093,-0.7787709882893414,0.046149680814073835,1570,-1.1362761194089346,-1.5410047939796594,-1.1108707247249991,-1.3006466286192429,-1.337023358842503,-1.1833619634343708,-1.2151842038541592,-1.2437579164140191,-1.0678387859267682,-1.4118034358968756,0.1385419163255979,1572
11,-0.5150534941061344,-0.8496131863811556,-0.8050822499065369,-1.4353483927110289,0.001,0.0,0.01,rbf,11,31.893662929534912,23.407570340185398,3.203445076942444,2.4095291394153593,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.01, 'kernel': 'rbf'}",-0.4770771495444434,-0.5498220488213812,-0.4966059742254318,-0.5330826708169971,-0.5273655917060847,-0.513008625822952,-0.5138689417950291,-0.5173925289111799,-0.4869667950451899,-0.535344614372656,0.02163250575705356,1583,-0.7271394934060639,-1.0342595704835005,-0.748905535569486,-0.8785002384044868,-0.9117013669581412,-0.8243491255749942,-0.8655807166265972,-0.8389046207395017,-0.7378956683091253,-0.9288955277396598,0.09148766538234032,1596,-0.7284461746780975,-0.9193025464625426,-0.7466255223521142,-0.8313883695633433,-0.8378448762728512,-0.7859190437008257,-0.7864619407183192,-0.8097791619696348,-0.7401049261320648,-0.8649499372155738,0.057135061690568735,1598,-1.245720926547476,-1.7676648147736018,-1.229204810491234,-1.4777297992251806,-1.56582670000947,-1.3374389059043523,-1.4086083969937084,-1.4286938978098969,-1.2633092610895609,-1.6292864142658103,0.16889752081478965,1623
12,-0.06838089451089083,-0.0568233512433987,-0.1271131941639024,-0.12146191368388246,0.001,0.0,0.013333333333333334,linear,12,66.66972224712372,38.5961854018519,5.461272192001343,3.1629176431950543,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.013333333333333334, 'kernel': 'linear'}",-0.07215874824465941,-0.0713558331794097,-0.07197660562095137,-0.06903376983849102,-0.06775746597323576,-0.06756584378684921,-0.06208371016191636,-0.06428009867141478,-0.07084197391021801,-0.06675489572176256,0.0032047251899967304,615,-0.061076654562671126,-0.058994433681948226,-0.061497764949528265,-0.057210118342640864,-0.052697954304259546,-0.05721499893959391,-0.05181412357415145,-0.051894435987195536,-0.05984588294415255,-0.05598714514784549,0.003481346207298271,508,-0.1301120578061732,-0.13233115002363638,-0.13975028131571068,-0.13017209236252758,-0.12093805282368332,-0.1347883695885196,-0.11450343308733416,-0.11590125646332736,-0.1340589915100628,-0.11857625665804933,0.008415169569912586,674,-0.12364665195062835,-0.12632186182822636,-0.14008590257574002,-0.12645123238980013,-0.10488638584690428,-0.133055886676318,-0.11316041594909995,-0.10459067869037804,-0.13084568871830352,-0.11157443221342604,0.01161325850934527,666
13,-0.3902210840011411,-0.5924207558272542,-0.5767738219185998,-0.9493405711484766,0.001,0.0,0.013333333333333334,poly,13,44.1366140127182,41.70216341055542,3.634079980850219,3.3374344479567197,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.013333333333333334, 'kernel': 'poly'}",-0.3697775266792907,-0.4139735874295036,-0.3778211364345271,-0.41054260083887784,-0.3876895433274897,-0.38769766735265865,-0.3998349414787071,-0.3917289533903909,-0.3691360516575286,-0.3940088314224364,0.01454388213732579,1552,-0.5380615885767505,-0.7198267715557471,-0.5418826408151358,-0.6140899536515168,-0.6062548891608922,-0.5792083766816417,-0.6119109512409759,-0.5763808960374711,-0.5056232279089232,-0.6309682626434868,0.05677471556327213,1562,-0.5470913811313673,-0.6562124173301265,-0.5523833222863325,-0.6059442991783579,-0.5701624690302829,-0.5716516429373191,-0.5732298677924434,-0.5773726224799934,-0.5175783432361623,-0.5961118537836121,0.03549405583793347,1560,-0.8914431894156729,-1.1918972795490876,-0.8652423601996665,-0.995936929420743,-0.965562788268042,-0.9015419700595464,-0.9332250232379584,-0.9352559875276067,-0.7652007647728462,-1.0480994190335966,0.10867213285515953,1562
14,-0.5285423032747045,-0.8628701585604889,-0.8192683928722447,-1.4550572938813355,0.001,0.0,0.013333333333333334,rbf,14,28.022741198539734,30.378289022132147,2.7579954147338865,3.0224061911456297,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.013333333333333334, 'kernel': 'rbf'}",-0.4909854236617001,-0.5638025723225533,-0.5094341345843584,-0.5470305864105165,-0.5421518280859136,-0.5250321633456735,-0.5264402777003894,-0.5312074755482097,-0.5002113272978517,-0.5491272437898785,0.02190020635082271,1590,-0.7383511095650229,-1.050797838801134,-0.7598104785734754,-0.8934425912174272,-0.9269661807065748,-0.8367131135903798,-0.8773441023948411,-0.8525556810278737,-0.7499795569786284,-0.9427409327495312,0.09306437604660336,1609,-0.7415624661167981,-0.9353474704804232,-0.7587139139378042,-0.8466675573356472,-0.8539544910653382,-0.7989147713235644,-0.79950936974778,-0.8241091021057644,-0.7548908091454505,-0.8790139774638778,0.05803048973343525,1608,-1.2600129538708713,-1.794082120576331,-1.2426560726362808,-1.5007076240656465,-1.5899135460184854,-1.3553810661981185,-1.425746318215109,-1.4488255752030057,-1.2839230027708712,-1.6493246592586353,0.17211177783067672,1629
15,-0.06838089451089083,-0.0568233512433987,-0.1271131941639024,-0.12146191368388246,0.001,0.0,0.02,linear,15,43.837994265556326,31.88947795570705,3.749449110031128,2.7729725017247184,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.02, 'kernel': 'linear'}",-0.07215874824465941,-0.0713558331794097,-0.07197660562095137,-0.06903376983849102,-0.06775746597323576,-0.06756584378684921,-0.06208371016191636,-0.06428009867141478,-0.07084197391021801,-0.06675489572176256,0.0032047251899967304,615,-0.061076654562671126,-0.058994433681948226,-0.061497764949528265,-0.057210118342640864,-0.052697954304259546,-0.05721499893959391,-0.05181412357415145,-0.051894435987195536,-0.05984588294415255,-0.05598714514784549,0.003481346207298271,508,-0.1301120578061732,-0.13233115002363638,-0.13975028131571068,-0.13017209236252758,-0.12093805282368332,-0.1347883695885196,-0.11450343308733416,-0.11590125646332736,-0.1340589915100628,-0.11857625665804933,0.008415169569912586,674,-0.12364665195062835,-0.12632186182822636,-0.14008590257574002,-0.12645123238980013,-0.10488638584690428,-0.133055886676318,-0.11316041594909995,-0.10459067869037804,-0.13084568871830352,-0.11157443221342604,0.01161325850934527,666
16,-0.2559917982552897,-0.3717912962776785,-0.3889584226244113,-0.5963023784311334,0.001,0.0,0.02,poly,16,27.404012203216553,22.263585866923428,2.4780323028564455,2.1234415451227626,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.02, 'kernel': 'poly'}",-0.24280854661543755,-0.2664910620535874,-0.25686373955732916,-0.27333783167913545,-0.2457430544135851,-0.2589759471510216,-0.2660047664723758,-0.2574177422574742,-0.24404250063591654,-0.2482327917170341,0.010024472360762208,1423,-0.3525479878060312,-0.44101719258833944,-0.3670189339514391,-0.40499557525810703,-0.3391576619243113,-0.37516439422399,-0.3963974667961058,-0.3650207753770181,-0.31691566479607036,-0.3596773100553725,0.033426857884259406,1504,-0.37667325519006306,-0.4372995368830706,-0.39099916934607815,-0.4199873430038183,-0.3539608559554505,-0.3962259283897788,-0.3941919482737568,-0.3896509747774889,-0.3582450900896867,-0.37235012433492104,0.024452826653004047,1484,-0.585349755736234,-0.7602463757432938,-0.5903572457236227,-0.6513445514368236,-0.514257062626869,-0.5863236702399475,-0.6139825855259105,-0.6012770618121906,-0.4827735612943264,-0.5771119141721167,0.07105490237125528,1491
17,-0.554489277782558,-0.8914525264264359,-0.8473011531424381,-1.4949191316948118,0.001,0.0,0.02,rbf,17,65.63080635070801,48.37600145147783,6.2972767829895036,4.6005359715880765,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.02, 'kernel': 'rbf'}",-0.5160384104063871,-0.5908422223216009,-0.5349594499183769,-0.5744618550546023,-0.5693462336055359,-0.5498437248559522,-0.5505867120945178,-0.5570592503198053,-0.5259045710702277,-0.5758503481785741,0.022622664874713417,1609,-0.7641137641032044,-1.0836731956348886,-0.7859878224684569,-0.9241143122958672,-0.9589221121624816,-0.8637012642065875,-0.9036962011939516,-0.8815488121609305,-0.7760318323968012,-0.97273594764119,0.0953167047033174,1621,-0.768482786255468,-0.965829758266886,-0.7844257800101864,-0.8765077248376191,-0.8842221984522108,-0.8255077843144311,-0.825496257522951,-0.8521750961006652,-0.7831535409859948,-0.9072106046779688,0.05925291841033665,1623,-1.294611158497846,-1.8432048344762544,-1.2751118771655692,-1.5448626167064217,-1.6367110170455372,-1.3922739439015677,-1.4602180542542391,-1.4890842057883884,-1.3234428591803444,-1.689670749931949,0.1764786913575577,1638
18,-0.06819955015043347,-0.05680931270845445,-0.1268881747970161,-0.1214286772146132,0.001,0.01,scale,linear,18,31.07267806529999,31.00264005471796,2.278342938423157,2.3344453354111425,"{'C': 0.001, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'linear'}",-0.07212655667490649,-0.07125691021459131,-0.07167783507701246,-0.0688294760306251,-0.0675728894179945,-0.06733686487655985,-0.06194405977533765,-0.06416412471261226,-0.07067241410347742,-0.06641437062121787,0.003211211194929845,609,-0.06106575492821605,-0.05904249942179481,-0.061479146580966114,-0.057304692944767976,-0.05264775553027808,-0.05735275074524575,-0.051787521212398505,-0.051854040964411485,-0.059677211859092485,-0.0558817528973733,0.003487540349842461,502,-0.13002128939542906,-0.1320563712810657,-0.13932960979989914,-0.12997944655641455,-0.12065251875760455,-0.13450750745980444,-0.1143643680442662,-0.11611130231529272,-0.13376769259838814,-0.1180916417619967,0.008339682482907644,667,-0.1234665487765608,-0.12624190850302966,-0.14002727258805095,-0.12660225122458035,-0.1048428664823861,-0.13313820791896652,-0.1130802807550102,-0.10488657376506977,-0.13049386284730058,-0.11150699928517704,0.011559196141057371,660
19,-0.5417055524107118,-0.8460592466328369,-0.7934934452645662,-1.3583082421689925,0.001,0.01,scale,poly,19,50.108331370353696,29.19027836876617,4.323212432861328,2.513427364362793,"{'C': 0.001, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'poly'}",-0.5159929994199606,-0.5704592346424938,-0.5253507284306487,-0.5622983511489744,-0.5504966619211707,-0.5379406705996429,-0.5418789532372941,-0.5489929070282655,-0.5053930108506861,-0.5582520068279804,0.01978997884146952,1600,-0.7485995987652593,-1.0068757086670836,-0.7651007798202414,-0.8709453803358396,-0.8967113891024844,-0.8256488767934035,-0.856594719283509,-0.8420819951717017,-0.7302616689078074,-0.9177723494810393,0.08012165499852182,1579,-0.7409493077805567,-0.8893566235251158,-0.7484719153259659,-0.8202447950401393,-0.8152684077124808,-0.7799020199598992,-0.7759720156753356,-0.8002133394852089,-0.7211436281029053,-0.8434124000380551,0.048405205914850265,1575,-1.2220751330750907,-1.6518463783898891,-1.1987762759947065,-1.4035898634482211,-1.4601895953281852,-1.2828481910747258,-1.3178467535151006,-1.3500565352984384,-1.1670763683055954,-1.5287773272599678,0.14684466677501845,1582
20,-0.5109090746433094,-0.8463227519828489,-0.8010378468764987,-1.4301085708092192,0.001,0.01,scale,rbf,20,29.90851383209229,29.271508337141658,2.9608160495758056,2.9083618648910403,"{'C': 0.001, 'epsilon': 0.01, 'gamma': 'scale', 'kernel': 'rbf'}",-0.4733214559073266,-0.5457687128711406,-0.4929636348472899,-0.5287232779656912,-0.522873402480272,-0.5078439708503224,-0.5099917206384589,-0.513805752755021,-0.48320463563487204,-0.5305941824826976,0.0214107912157079,1577,-0.7244713554515534,-1.0296416329716431,-0.7468423531226529,-0.8741469360014618,-0.9078006191297558,-0.8214238922519899,-0.8626932890165878,-0.8357015487983025,-0.734982584565895,-0.9255233085186478,0.09087010332227084,1584,-0.7248335351756853,-0.9146908790312456,-0.7435535453025012,-0.8267380867435917,-0.8331093267426662,-0.7820280223037204,-0.7826345376357254,-0.805854155788742,-0.7360028025350146,-0.8609335775060938,0.056796076898175264,1592,-1.2418578411109795,-1.7598080631583897,-1.226778794120062,-1.4707326816736432,-1.5589977992855537,-1.3340141234204177,-1.4037687183358298,-1.4230483572159915,-1.2576747431043516,-1.624404586666972,0.16769257173615107,1619
21,-0.06819955015043347,-0.05680931270845445,-0.1268881747970161,-0.1214286772146132,0.001,0.01,auto,linear,21,14.210707569122315,7.866840786521956,1.0244327306747436,0.5259266921023689,"{'C': 0.001, 'epsilon': 0.01, 'gamma': 'auto', 'kernel': 'linear'}",-0.07212655667490649,-0.07125691021459131,-0.07167783507701246,-0.0688294760306251,-0.0675728894179945,-0.06733686487655985,-0.06194405977533765,-0.06416412471261226,-0.07067241410347742,-0.06641437062121787,0.003211211194929845,609,-0.06106575492821605,-0.05904249942179481,-0.061479146580966114,-0.057304692944767976,-0.05264775553027808,-0.05735275074524575,-0.051787521212398505,-0.051854040964411485,-0.059677211859092485,-0.0558817528973733,0.003487540349842461,502,-0.13002128939542906,-0.1320563712810657,-0.13932960979989914,-0.12997944655641455,-0.12065251875760455,-0.13450750745980444,-0.1143643680442662,-0.11611130231529272,-0.13376769259838814,-0.1180916417619967,0.008339682482907644,667,-0.1234665487765608,-0.12624190850302966,-0.14002727258805095,-0.12660225122458035,-0.1048428664823861,-0.13313820791896652,-0.1130802807550102,-0.10488657376506977,-0.13049386284730058,-0.11150699928517704,0.011559196141057371,660
