,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_alpha,param_degree,param_gamma,param_kernel,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
12,-0.4405036870529977,-0.8006036714720335,-0.736429486196028,-1.5605990566115668,1e-05,,0.02,linear,12,34.81040797233582,56.1113926980973,0.2644890308380127,0.4170772464125993,"{'alpha': 1e-05, 'gamma': 0.02, 'kernel': 'linear'}",-0.4351855529232113,-0.4428340348686901,-0.4934900598717279,-0.4425249028903141,-0.4538183968601754,-0.4625041560936635,-0.4331997325030111,-0.36342292839783985,-0.44034331957174855,-0.4377137865495954,0.030837082537491324,236,-0.7382414473219643,-0.6980740503717986,-0.7106506445431344,-0.7777381922361436,-0.727785941291717,-0.8011818503871964,-0.6387182854078837,-1.5052498558519631,-0.7185223189539046,-0.6898741283546295,0.23875720032079814,236,-0.6795221911832765,-0.6604183749703136,-0.7773765672467077,-0.7213670709253202,-0.7553686796175552,-0.7375847098600485,-0.6221105164877815,-0.96833015876229,-0.7184592810995656,-0.7237573118074219,0.08866225673405237,236,-1.2548276729122911,-1.0407440679543345,-1.106355477884332,-1.3068358866924024,-1.1795557882583063,-1.2542145157188769,-0.9709023394443004,-5.138635652259893,-1.1902777642413562,-1.1636414007495746,1.1965928765025138,232
13,-0.14172178936489738,-0.5478643943953188,-0.5376315594749101,-1.5313557662125437,1e-05,,0.02,rbf,13,34.505877709388734,60.98717391250261,0.6415540218353272,1.041020113957892,"{'alpha': 1e-05, 'gamma': 0.02, 'kernel': 'rbf'}",-0.13636770779788307,-0.1368952665726232,-0.1661055404336324,-0.14724132129131148,-0.1243575272207421,-0.1193120022317342,-0.13288335160801246,-0.16135624986281194,-0.1554014543948904,-0.1372974722353328,0.01466645171180209,50,-0.4571150574530586,-0.4020108811844965,-0.3774616964187168,-0.4396972236822547,-0.4396514190214578,-0.4101741851357163,-0.42808595205647304,-1.553025220254972,-0.5626838537964821,-0.4087384549495591,0.3384058734759164,134,-0.44278834463339456,-0.4201970364363653,-0.5786828519307231,-0.5876807822387539,-0.4229028829256439,-0.3668271899364504,-0.3943709913854159,-1.047428896911196,-0.6532347798545906,-0.4622018384965686,0.1920374184334848,134,-0.9224919498922084,-0.8626676575386508,-0.8789939463395857,-1.2154248726827939,-1.2123405937772267,-0.8629778524260371,-0.8338802744879219,-5.820040745099036,-1.7688052048626053,-0.9359345650193694,1.4554018852306991,156
14,-0.09854677980446867,-0.3961857966535974,-0.3933927188050869,-1.2040952554934634,1e-05,,0.02,laplacian,14,121.7292911052704,190.1338251830899,10.584796690940856,16.08041900298634,"{'alpha': 1e-05, 'gamma': 0.02, 'kernel': 'laplacian'}",-0.09437597516327527,-0.09400055523867976,-0.11070684828731672,-0.10402221453649144,-0.09643166333368287,-0.09759339742965784,-0.0831685485034331,-0.1112116159520162,-0.099129629724462,-0.09482734987567157,0.007952081623224274,1,-0.3396530255814046,-0.2773221564614948,-0.23409510896228625,-0.3263116714362305,-0.3693242517424846,-0.3077118065929323,-0.25773234478527685,-1.2658199712606917,-0.3341751131782479,-0.2497125165349249,0.29287577498332595,10,-0.280965503325708,-0.23611509002772504,-0.36250372687390103,-0.5384094261425829,-0.36564857974789466,-0.33292592115068215,-0.29322837391299345,-0.8788740184656717,-0.3485698974626184,-0.29668665094109115,0.17912906368789547,1,-0.8543004371731675,-0.5077610436249883,-0.5227722330875926,-1.1044346780067091,-1.1551342035695151,-0.7058907325323757,-0.6012193243737649,-5.1076657138768935,-0.930901235855198,-0.5508729528344279,1.3204026671192548,13
15,-0.4398853210541085,-0.7998638793213683,-0.735258460475516,-1.5594293506797905,0.001,,,linear,15,9.737283539772033,0.16876988320993933,0.08040692806243896,0.0032103000950499112,"{'alpha': 0.001, 'gamma': None, 'kernel': 'linear'}",-0.43325102816121225,-0.4419726525259364,-0.4927667145710661,-0.4403793119246281,-0.4538111853144511,-0.4624423018672013,-0.43180012464544,-0.36420389618619986,-0.440736558439859,-0.43748943690509096,0.030573382243191987,231,-0.7376981555491431,-0.6982092843820119,-0.7103264973754156,-0.7758403290386537,-0.7275995812754942,-0.8013254743644284,-0.6349484174563239,-1.5054210045075942,-0.719483724352894,-0.6877863249117238,0.23917501680336076,231,-0.6772813558512176,-0.6607614301369465,-0.7755069527010439,-0.7193958761917718,-0.7561216336205889,-0.7363714095913262,-0.6192179855391996,-0.9686458202283821,-0.7201443468278818,-0.7191377940668023,0.08924269683204318,231,-1.2524901842317535,-1.0439457132946273,-1.1046868321001335,-1.305894835614145,-1.1833259414856678,-1.2532168182130763,-0.9657988769985474,-5.141162941873321,-1.191928514040285,-1.1518428489463473,1.1978573249425692,227
16,-0.12360118364285162,-0.4607031739680867,-0.4837767552407656,-1.3549630445680363,0.001,,,rbf,16,13.921306586265564,5.346548899999543,0.3000999689102173,0.12001132024433478,"{'alpha': 0.001, 'gamma': None, 'kernel': 'rbf'}",-0.1114024410710166,-0.10974815112711896,-0.1379789452956431,-0.13997264434338758,-0.11778749960623155,-0.11262742181552295,-0.10861071391889357,-0.13725399548067482,-0.129300669839705,-0.13132935393032208,0.012136742433924682,28,-0.32473053502587895,-0.30482729357050636,-0.2990133176838834,-0.4422131862887181,-0.4316249568356091,-0.3505516797499003,-0.3157595909696425,-1.3335082701701642,-0.41547055487353496,-0.3893323545130292,0.29532818934177363,47,-0.28856395724450545,-0.2797125699381765,-0.42832628160777736,-0.6752087647271132,-0.46393251891260495,-0.3625266341438343,-0.2794722829969782,-0.9385965685864824,-0.4875070699668658,-0.6339209042833184,0.2014262008326185,64,-0.5904598329200543,-0.5801728652924338,-0.6412976272429146,-1.3685943214624017,-1.4051904470476642,-0.7963404435780395,-0.5942814380853296,-5.173940635577393,-1.1594930979317566,-1.2398597365423765,1.312384651809197,92
17,-0.10656032469154783,-0.3944581505956273,-0.4073770599024599,-1.1717925884441025,0.001,,,laplacian,17,120.22875051498413,187.5706909996704,10.632394862174987,16.774466638917374,"{'alpha': 0.001, 'gamma': None, 'kernel': 'laplacian'}",-0.099154036130269,-0.10166877709576988,-0.12182888711952458,-0.11117459385979793,-0.10834233020527086,-0.103039840178086,-0.08509493406233579,-0.1163177432670695,-0.10631374257268572,-0.11266836242466895,0.009706231613671784,10,-0.29771999573720404,-0.2950876716432147,-0.2460222064538367,-0.3447000744306105,-0.3770899560918348,-0.3054809572375743,-0.24188506354540185,-1.2287952913233209,-0.3181142141215966,-0.2896860753716782,0.28074241737588085,6,-0.25607847787667637,-0.2863158545557973,-0.37700402424704094,-0.5493667415397293,-0.4217715168786904,-0.3057111475862408,-0.25199203022891525,-0.8544363213830569,-0.3220399960822941,-0.4490544886461577,0.1738389308292208,10,-0.5959913508327609,-0.6316163944456671,-0.5472836971976832,-1.129136089875329,-1.1568762517492843,-0.6555243686889384,-0.5095781720162028,-4.933024199831149,-0.7382654240164386,-0.8206299357875729,1.271950308325075,4
18,-0.4398853210541085,-0.7998638793213683,-0.735258460475516,-1.5594293506797905,0.001,,0.008,linear,18,28.294537591934205,56.61666601327647,0.19734668731689453,0.34632169724666984,"{'alpha': 0.001, 'gamma': 0.008, 'kernel': 'linear'}",-0.43325102816121225,-0.4419726525259364,-0.4927667145710661,-0.4403793119246281,-0.4538111853144511,-0.4624423018672013,-0.43180012464544,-0.36420389618619986,-0.440736558439859,-0.43748943690509096,0.030573382243191987,231,-0.7376981555491431,-0.6982092843820119,-0.7103264973754156,-0.7758403290386537,-0.7275995812754942,-0.8013254743644284,-0.6349484174563239,-1.5054210045075942,-0.719483724352894,-0.6877863249117238,0.23917501680336076,231,-0.6772813558512176,-0.6607614301369465,-0.7755069527010439,-0.7193958761917718,-0.7561216336205889,-0.7363714095913262,-0.6192179855391996,-0.9686458202283821,-0.7201443468278818,-0.7191377940668023,0.08924269683204318,231,-1.2524901842317535,-1.0439457132946273,-1.1046868321001335,-1.305894835614145,-1.1833259414856678,-1.2532168182130763,-0.9657988769985474,-5.141162941873321,-1.191928514040285,-1.1518428489463473,1.1978573249425692,227
19,-0.12571516703331356,-0.4611620858921802,-0.490731173627014,-1.3614614058823555,0.001,,0.008,rbf,19,13.814468216896055,5.3278516027525065,0.2921269416809082,0.10397899183220424,"{'alpha': 0.001, 'gamma': 0.008, 'kernel': 'rbf'}",-0.11391665057624292,-0.11125775252427766,-0.13876764135071287,-0.1418252204230429,-0.12275617486288258,-0.11538037746129776,-0.11014986988394293,-0.1374527690308718,-0.13113205461189206,-0.13451315960797205,0.011749397267292728,31,-0.32313786410234285,-0.3060775589859388,-0.2971732482937841,-0.4442255715294525,-0.4433383397932505,-0.35313489458617836,-0.31499692193801476,-1.3232778951475948,-0.4134295352861976,-0.39282902925904856,0.2922027322573428,48,-0.3026917816888722,-0.2825024190655976,-0.42486240327313796,-0.6895217106306617,-0.4791086024445745,-0.3738843079383378,-0.27642157313656296,-0.932201824070895,-0.4828314380590542,-0.6632856759624459,0.20174862477919045,70,-0.6042615364122204,-0.5888255426101371,-0.6344711965566694,-1.3943743276195533,-1.4244541419795067,-0.8121940935757377,-0.5839949521835988,-5.143958052147232,-1.133420283149804,-1.2946599325890946,1.3028345507279673,95
20,-0.10817832297571088,-0.3961431811299339,-0.41071641705248946,-1.1721808521720956,0.001,,0.008,laplacian,20,57.25294513702393,19.801318684887594,5.056079792976379,1.7596074450804189,"{'alpha': 0.001, 'gamma': 0.008, 'kernel': 'laplacian'}",-0.10065324448921152,-0.10362485279558536,-0.1237500951083758,-0.11243589875575853,-0.11044012729347763,-0.1044198851057982,-0.08661568413124619,-0.1173414349342178,-0.10770252123555003,-0.11479948590788765,0.009747747177419715,12,-0.2961872920417547,-0.30025142854016124,-0.2486478649686144,-0.3470204019096789,-0.37977418729465023,-0.30757445219169144,-0.24423572939951174,-1.2260565413318143,-0.31772057675710036,-0.29396333686436155,0.27926503042709677,9,-0.25724706524691265,-0.29604540073459906,-0.3826541006109061,-0.5476915755616721,-0.4302584923463444,-0.306042876085867,-0.24913802390111103,-0.8523975416549114,-0.3200313705212024,-0.4656577238613684,0.17321158514564136,14,-0.5800036158042134,-0.6548309243007403,-0.5571799599186066,-1.1267555918514076,-1.1583146567951208,-0.6550200431070734,-0.5028361172947622,-4.915178670785585,-0.7209628350387409,-0.8507261068247037,1.2661456412767482,5
21,-0.4398853210541085,-0.7998638793213683,-0.735258460475516,-1.5594293506797905,0.001,,0.01,linear,21,12.19320261478424,4.531225626814552,0.09886770248413086,0.029124621598833424,"{'alpha': 0.001, 'gamma': 0.01, 'kernel': 'linear'}",-0.43325102816121225,-0.4419726525259364,-0.4927667145710661,-0.4403793119246281,-0.4538111853144511,-0.4624423018672013,-0.43180012464544,-0.36420389618619986,-0.440736558439859,-0.43748943690509096,0.030573382243191987,231,-0.7376981555491431,-0.6982092843820119,-0.7103264973754156,-0.7758403290386537,-0.7275995812754942,-0.8013254743644284,-0.6349484174563239,-1.5054210045075942,-0.719483724352894,-0.6877863249117238,0.23917501680336076,231,-0.6772813558512176,-0.6607614301369465,-0.7755069527010439,-0.7193958761917718,-0.7561216336205889,-0.7363714095913262,-0.6192179855391996,-0.9686458202283821,-0.7201443468278818,-0.7191377940668023,0.08924269683204318,231,-1.2524901842317535,-1.0439457132946273,-1.1046868321001335,-1.305894835614145,-1.1833259414856678,-1.2532168182130763,-0.9657988769985474,-5.141162941873321,-1.191928514040285,-1.1518428489463473,1.1978573249425692,227
