,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_C,param_epsilon,param_gamma,param_kernel,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
0,-0.06847135578064192,-0.05682521547654835,-0.12751211708910076,-0.121571918130794,0.001,0.0,scale,linear,0,139.56678512096406,84.13054044398967,11.346048212051391,6.803660166767132,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 'scale', 'kernel': 'linear'}",-0.07238428425467194,-0.07125750442315472,-0.0720988478862541,-0.06863642592648389,-0.0678959323727615,-0.06791723058867828,-0.062210336442615866,-0.0644541692631709,-0.07097489661973022,-0.06688393002889781,0.0031784199749978577,618,-0.06096435830770056,-0.058943241454706516,-0.06151280557114418,-0.056772340133847424,-0.05353176451862038,-0.057223410589709076,-0.05183343830952986,-0.0519404949094424,-0.05975425929801637,-0.055776041672766764,0.0033624189263173104,508,-0.13062356462669825,-0.13214543093728687,-0.14034195079779602,-0.1296360875106099,-0.12188926429857375,-0.13586192579304035,-0.11491743311454088,-0.1164123228315117,-0.13467366839129338,-0.11861952258965627,0.008448656202029326,656,-0.12375999366742894,-0.12626448918979385,-0.14058348179120692,-0.12590185350242802,-0.10547878994650847,-0.13371248963225382,-0.11338718867229675,-0.10491232565803693,-0.13119809635566107,-0.11052047289232532,0.011716260532759844,648
1,-0.5420667369945417,-0.8434048605630077,-0.7936667184668383,-1.3542085671819368,0.001,0.0,scale,poly,1,184.3774704217911,0.3134262438432826,15.660165929794312,0.1424106188943106,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 'scale', 'kernel': 'poly'}",-0.5172038256523316,-0.5701143803306463,-0.5262380695828152,-0.5626396924342413,-0.5506387582818122,-0.5381467794612322,-0.5419985102093732,-0.5488831828638467,-0.5062179929274739,-0.5585861782016434,0.019421551067954426,1601,-0.7487317486217913,-1.0065059893058503,-0.765453746791581,-0.8708419716669731,-0.8708189681952626,-0.82573172924659,-0.8562485508122438,-0.8420954899073112,-0.7298261367097038,-0.9177942743727692,0.0787772851927497,1585,-0.7417635649577289,-0.8889630286399133,-0.7489200218834777,-0.8202047177535009,-0.8154768541140538,-0.7802364399540956,-0.7759199821932359,-0.8003541131922393,-0.721084384997021,-0.8437440769831169,0.04824263218399768,1577,-1.2215845118390023,-1.6513555803137456,-1.1987359386728424,-1.4030358686372968,-1.4222845981914072,-1.2831439078122062,-1.3172436809668302,-1.350288702316609,-1.1655806478185309,-1.5288322352508976,0.14476931595739595,1584
2,-0.5111654745696346,-0.8432311475631163,-0.8012031935743262,-1.4254341296628317,0.001,0.0,scale,rbf,2,12.355386519432068,0.11911467634378445,1.1862553119659425,0.02373145055615334,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 'scale', 'kernel': 'rbf'}",-0.4737983336033985,-0.5461531263198428,-0.4935241723098707,-0.5291700446510819,-0.522972030894541,-0.5082558379818477,-0.5098057273641221,-0.5136643428675998,-0.4831163370143537,-0.5311947926896867,0.021446913070956086,1577,-0.7242215948998102,-1.0294157065233025,-0.7464304858302769,-0.8742374001854919,-0.8789427609091366,-0.821143195415477,-0.862048303803534,-0.8359201734653454,-0.7346145515352652,-0.9253373030635236,0.08936970281182458,1582,-0.7251623857307878,-0.9144487424546044,-0.743861373613463,-0.8270008490508587,-0.8333955597310158,-0.7825677316713744,-0.7823744129141595,-0.8060990175747281,-0.7360469576799239,-0.8610749053223474,0.05670312164216605,1592,-1.241375997665709,-1.7589904881520464,-1.2257734083533514,-1.4704935568865132,-1.5169539388303894,-1.3335883335351653,-1.4028360213092372,-1.4234605914951777,-1.2571057240415642,-1.623763236359164,0.1649324036236719,1620
3,-0.06847135578064192,-0.05682521547654835,-0.12751211708910076,-0.121571918130794,0.001,0.0,auto,linear,3,11.67912175655365,0.16946602373705286,0.9030264616012572,0.07181992658371936,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 'auto', 'kernel': 'linear'}",-0.07238428425467194,-0.07125750442315472,-0.0720988478862541,-0.06863642592648389,-0.0678959323727615,-0.06791723058867828,-0.062210336442615866,-0.0644541692631709,-0.07097489661973022,-0.06688393002889781,0.0031784199749978577,618,-0.06096435830770056,-0.058943241454706516,-0.06151280557114418,-0.056772340133847424,-0.05353176451862038,-0.057223410589709076,-0.05183343830952986,-0.0519404949094424,-0.05975425929801637,-0.055776041672766764,0.0033624189263173104,508,-0.13062356462669825,-0.13214543093728687,-0.14034195079779602,-0.1296360875106099,-0.12188926429857375,-0.13586192579304035,-0.11491743311454088,-0.1164123228315117,-0.13467366839129338,-0.11861952258965627,0.008448656202029326,656,-0.12375999366742894,-0.12626448918979385,-0.14058348179120692,-0.12590185350242802,-0.10547878994650847,-0.13371248963225382,-0.11338718867229675,-0.10491232565803693,-0.13119809635566107,-0.11052047289232532,0.011716260532759844,648
4,-0.5421607638687937,-0.8434493060611488,-0.7937218202164058,-1.3542760293146483,0.001,0.0,auto,poly,4,11.194561243057251,0.10216291901281443,0.9541880369186402,0.02323936447512141,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 'auto', 'kernel': 'poly'}",-0.5159179907505688,-0.5737458232771481,-0.5266196778353882,-0.5621844374552594,-0.5499056059472558,-0.536254130687713,-0.5411131395849857,-0.5487167438680699,-0.5085971195673283,-0.5585529697142209,0.019654373288864182,1603,-0.747164477773223,-1.0112948344606432,-0.7658635425050709,-0.8701374790006846,-0.8697782671505867,-0.8233388715397637,-0.855018358642533,-0.841112658641168,-0.7331178690858139,-0.9176667018119998,0.07943103507328603,1586,-0.7402479826138076,-0.8931902960532021,-0.7493148797013035,-0.8195721388610688,-0.8145302937139587,-0.7779495119080352,-0.7748195679462772,-0.7996245184572953,-0.7243269584266159,-0.8436420544824944,0.04875983616796846,1578,-1.219436241936651,-1.6583517162756245,-1.1992440362191348,-1.4019515619697611,-1.4206894803057797,-1.2796296213816698,-1.3153884297639356,-1.348499730096481,-1.17097173735632,-1.5285977378411284,0.14576303790512424,1585
5,-0.5111383301734144,-0.8432292541379807,-0.8011987527677953,-1.425440269028611,0.001,0.0,auto,rbf,5,12.077032804489136,0.09075020708863314,1.1563252449035644,0.018913337022617174,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 'auto', 'kernel': 'rbf'}",-0.473899409941815,-0.5456346007360215,-0.4935142217971502,-0.5292032070246152,-0.5230474866621401,-0.5084431686841239,-0.5097559269028984,-0.5136476446183625,-0.4829141534817809,-0.531323481885236,0.02138930325072197,1574,-0.724290777799508,-1.0291210093552696,-0.7464091190546193,-0.8742610998859857,-0.8790091433964782,-0.8212358757677785,-0.8621387642352898,-0.8359421542142348,-0.7344850790897213,-0.9253995185809222,0.08932583520461691,1581,-0.7252574870885268,-0.9141391360535926,-0.7438367193910924,-0.8270390725335484,-0.8334842928100221,-0.7826863112411244,-0.7824356653190433,-0.8061318163512772,-0.7358348058766947,-0.8611422210130305,0.056663790114051996,1591,-1.2414652526010266,-1.7586628311271175,-1.2257272757805424,-1.470550515872218,-1.5170733192498589,-1.3336956029861902,-1.4030560825632097,-1.4235547258008132,-1.2568262207862255,-1.6237908635189084,0.16489277089060758,1621
6,-0.06847135578064192,-0.05682521547654835,-0.12751211708910076,-0.121571918130794,0.001,0.0,0.008,linear,6,104.10539140701296,92.93865083298796,8.36827573776245,7.481611592280676,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.008, 'kernel': 'linear'}",-0.07238428425467194,-0.07125750442315472,-0.0720988478862541,-0.06863642592648389,-0.0678959323727615,-0.06791723058867828,-0.062210336442615866,-0.0644541692631709,-0.07097489661973022,-0.06688393002889781,0.0031784199749978577,618,-0.06096435830770056,-0.058943241454706516,-0.06151280557114418,-0.056772340133847424,-0.05353176451862038,-0.057223410589709076,-0.05183343830952986,-0.0519404949094424,-0.05975425929801637,-0.055776041672766764,0.0033624189263173104,508,-0.13062356462669825,-0.13214543093728687,-0.14034195079779602,-0.1296360875106099,-0.12188926429857375,-0.13586192579304035,-0.11491743311454088,-0.1164123228315117,-0.13467366839129338,-0.11861952258965627,0.008448656202029326,656,-0.12375999366742894,-0.12626448918979385,-0.14058348179120692,-0.12590185350242802,-0.10547878994650847,-0.13371248963225382,-0.11338718867229675,-0.10491232565803693,-0.13119809635566107,-0.11052047289232532,0.011716260532759844,648
7,-0.5738927830706535,-0.8892799482830288,-0.8352705439319715,-1.4235215770343737,0.001,0.0,0.008,poly,7,134.25990025997163,80.5724214466992,11.515980553627012,6.913950194358064,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.008, 'kernel': 'poly'}",-0.5464309174127816,-0.6064234586987415,-0.5598232101044179,-0.5920559121218507,-0.5832611368571731,-0.5671261640866382,-0.5715112860942901,-0.5818797450675269,-0.5382419307744425,-0.5921740694886718,0.020367758934378574,1619,-0.7873980649865342,-1.0616044477268989,-0.8091808322546953,-0.9162013596918444,-0.9190452197142708,-0.866558287031818,-0.8997849784050548,-0.8893412564739991,-0.7756408147219266,-0.9680442218232445,0.08236901734643268,1623,-0.7779147308585738,-0.9370411871486998,-0.7897979916437358,-0.8605154639583893,-0.8586978801999987,-0.8187579353503136,-0.8142033949257772,-0.8421042681443638,-0.7651951806029202,-0.8884774064869421,0.05040393810218826,1618,-1.276382872856157,-1.736540729206627,-1.2598847276769318,-1.47171495096797,-1.4976900771873152,-1.3450395090974778,-1.3819280359598949,-1.4189167343011335,-1.241531514209112,-1.6055866188811176,0.15113242495266016,1612
8,-0.5082995583165738,-0.8413591255526282,-0.7986821902128651,-1.4223693056769608,0.001,0.0,0.008,rbf,8,112.70153911113741,100.47709365451121,10.990116000175476,9.836983447378376,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.008, 'kernel': 'rbf'}",-0.4713721366377347,-0.5430826345769544,-0.4913464247918242,-0.525291848462008,-0.5200377269442237,-0.5052412013122932,-0.5073097793979179,-0.511231862971007,-0.4798312676672791,-0.5282507004044948,0.02124817967020466,1572,-0.7228972030677466,-1.026400916019202,-0.7454829826596128,-0.8714620079765618,-0.876782884779457,-0.8194571779254151,-0.8606541908123962,-0.8342840951729638,-0.7325778469778341,-0.9235919501350918,0.08895201360127561,1576,-0.7230599401045998,-0.9112350664427494,-0.742167833798366,-0.8238902553527694,-0.8304588073335382,-0.7803177762701076,-0.7801621939526627,-0.8038551121507691,-0.7329080408343378,-0.8587668758887516,0.05645295062730257,1584,-1.2395303414551049,-1.7535567239702377,-1.2246433627871665,-1.4667064898776905,-1.5130372365517164,-1.3314845614419275,-1.4001426615633148,-1.4204883763324172,-1.2531267968246995,-1.6209765059653347,0.1640861499653518,1609
9,-0.06847135578064192,-0.05682521547654835,-0.12751211708910076,-0.121571918130794,0.001,0.0,0.01,linear,9,11.606459760665894,0.12392993772332885,0.8827870368957521,0.08021585895610499,"{'C': 0.001, 'epsilon': 0.0, 'gamma': 0.01, 'kernel': 'linear'}",-0.07238428425467194,-0.07125750442315472,-0.0720988478862541,-0.06863642592648389,-0.0678959323727615,-0.06791723058867828,-0.062210336442615866,-0.0644541692631709,-0.07097489661973022,-0.06688393002889781,0.0031784199749978577,618,-0.06096435830770056,-0.058943241454706516,-0.06151280557114418,-0.056772340133847424,-0.05353176451862038,-0.057223410589709076,-0.05183343830952986,-0.0519404949094424,-0.05975425929801637,-0.055776041672766764,0.0033624189263173104,508,-0.13062356462669825,-0.13214543093728687,-0.14034195079779602,-0.1296360875106099,-0.12188926429857375,-0.13586192579304035,-0.11491743311454088,-0.1164123228315117,-0.13467366839129338,-0.11861952258965627,0.008448656202029326,656,-0.12375999366742894,-0.12626448918979385,-0.14058348179120692,-0.12590185350242802,-0.10547878994650847,-0.13371248963225382,-0.11338718867229675,-0.10491232565803693,-0.13119809635566107,-0.11052047289232532,0.011716260532759844,648
