,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
10,-0.12093671254788782,-0.33160486207860596,-0.495647665167032,-1.4958185020931871,0.0,squared_error,,3,500,10,387.09250664711,270.4266050225164,0.3273470163345337,0.26180688901565885,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 3, 'n_estimators': 500}",-0.12676049115699636,-0.10357963722576216,-0.12482115452110495,-0.12717311368954035,-0.13689968440430655,-0.12759487525240615,-0.10865461190873528,-0.11362945302070257,-0.11093741067683094,-0.129316693622493,0.010309072748722744,32,-0.4266938589743826,-0.13628084458446868,-0.20592180267349666,-0.3418694289669621,-0.4508157904809309,-0.5893589651142549,-0.4993826740748491,-0.2153313403552172,-0.19631020589305634,-0.25408370966844096,0.1448193716646213,4,-0.595653193362548,-0.2622177241073527,-0.3990846106840113,-0.5800297740206174,-0.5809063759920182,-0.7357837443547821,-0.6158576683227065,-0.4280532925472405,-0.3535097281199844,-0.405380540159058,0.13901100036019048,33,-2.2542568753980836,-0.3629824153540511,-0.7227287446515437,-1.571712317316796,-1.8387178527375705,-3.005761376128272,-2.6132919856384316,-1.0413802261374028,-0.7224467579367586,-0.8249064696329639,0.8580774673846026,236
11,-0.12089800887727598,-0.33384788711734137,-0.4961420984464125,-1.5092328939361208,0.0,squared_error,,3,1000,11,653.8120826482773,303.01504469866865,0.4951005220413208,0.22124902076207967,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 3, 'n_estimators': 1000}",-0.12668142964363313,-0.10191868065899896,-0.1260172626507764,-0.12825173384436692,-0.13611359158184402,-0.12703538640993273,-0.10833425890555544,-0.11277390045241988,-0.11098317983851172,-0.13087066478672058,0.010792288438008276,30,-0.4230512890430998,-0.13318755077608874,-0.2068709141459117,-0.3450926639534733,-0.4649363918215215,-0.5997909551555268,-0.4984230116837662,-0.21696942386995655,-0.19608442097101988,-0.25407224975304904,0.1478072384521772,24,-0.5951943107198853,-0.25056814641819186,-0.4015608731076873,-0.5810798169267843,-0.5770724403535795,-0.7468648951206834,-0.6140315573081793,-0.4343592688879721,-0.35064220766288645,-0.4100474679582752,0.14212217210819242,36,-2.2546309253939367,-0.35578444205203863,-0.72461710971485,-1.5777491160992954,-1.89211475714276,-3.0654227796028195,-2.6071607035052646,-1.0804218090959459,-0.7152905715840445,-0.8191367251702515,0.8700922361624549,635
12,-0.12440673003498062,-0.3338474460701729,-0.508932397834216,-1.479668772545662,0.0,squared_error,,4,100,12,66.11020734310151,18.200134395218104,0.06382508277893066,0.03142232837454044,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 100}",-0.132010150894559,-0.10370223381232864,-0.1330167535704439,-0.12767763965191278,-0.14074599279686126,-0.12827819554373826,-0.10952931882630026,-0.11683611319093605,-0.11927843592088272,-0.1329924661418434,0.011099302451421038,70,-0.4269638729434396,-0.13294131555984684,-0.22822160326733626,-0.3358639535581912,-0.4687372170948835,-0.5765059672933046,-0.4961029719573678,-0.21634973514068095,-0.195694868185323,-0.2610929557013557,0.1420511013155082,23,-0.6090534975502455,-0.26271024415449795,-0.4451435719231448,-0.5683515284079005,-0.5840617046017221,-0.736899779576437,-0.6098658570474691,-0.4390097678840327,-0.4278062009651587,-0.40642182623155026,0.1296261491022112,68,-2.228064968852419,-0.356261738238105,-0.7727699330177917,-1.5201190627211971,-1.875729442113016,-2.9413336975929667,-2.5815585744814915,-1.0283326692134158,-0.6766605779880329,-0.8158570612381816,0.8438094806381311,23
13,-0.12329267275900264,-0.3321524929505724,-0.5070047781825534,-1.4934587819923961,0.0,squared_error,,4,150,13,176.304517197609,121.70168615330805,0.12060391902923585,0.07612532810016086,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 150}",-0.12918551118471616,-0.10412769573675322,-0.12668503062207725,-0.13077603421950898,-0.14101498106750168,-0.1296128279930013,-0.1089283807842759,-0.11513375333294505,-0.11450317460131235,-0.1329593380479345,0.011256801496723591,57,-0.42396484514400223,-0.13572632211035784,-0.2058020881484492,-0.3469661138336059,-0.4657028327205792,-0.5961903791316938,-0.4910115953174051,-0.21793050082555754,-0.1844590684196123,-0.2537711838544616,0.14730518338142434,5,-0.5985586881780522,-0.2635387304116535,-0.4123554035803352,-0.5907684245296695,-0.5948355319340662,-0.7447834734343651,-0.6073704995951372,-0.44584631845233985,-0.38164801334148335,-0.4303426983684314,0.1353848827745924,61,-2.2400513116276417,-0.36736538021777293,-0.7278560902163717,-1.5645744341171457,-1.8715767732092292,-3.0547229195906573,-2.5728146937696392,-1.0737173830155908,-0.6379415308469589,-0.8239673033129491,0.8670946446857427,201
14,-0.12310660713186937,-0.33328834326786383,-0.5050234135899854,-1.4969526385175491,0.0,squared_error,,4,200,14,114.94882328510285,38.51476162362221,0.10702269077301026,0.06019606764110379,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 200}",-0.1269741404777707,-0.10244396106684704,-0.13065353888227876,-0.13198217916011534,-0.13691837041008936,-0.130133832624589,-0.10910455536981573,-0.11443138016039855,-0.11485416016472302,-0.13356995300206634,0.011254700891368777,52,-0.4163765680239895,-0.13373489480446835,-0.21207409476896424,-0.34998453885780745,-0.4507682752787902,-0.6018625496721722,-0.4961965068302505,-0.2185998178222162,-0.1988590064241592,-0.2544271801958206,0.14546937303555135,16,-0.5863111881899148,-0.2460625537221633,-0.4377259533228226,-0.5969502186577605,-0.5659225717509085,-0.7605842851175929,-0.6132554121775636,-0.44280969521763097,-0.3761651602921141,-0.4244470974513815,0.13940935615996222,50,-2.2007114933488303,-0.3544149059907142,-0.7393717082210403,-1.582602546722132,-1.8001997399144345,-3.0730529070846444,-2.5954441991062693,-1.090173607316612,-0.7258682416892891,-0.8076870357815208,0.8602206540687529,262
15,-0.1232315393587326,-0.3311225182321379,-0.5055350064286924,-1.4866411713004315,0.0,squared_error,,4,350,15,271.11013066768646,116.53388873015392,0.21094052791595455,0.0867211313265395,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 350}",-0.12890686280626484,-0.10300882181098778,-0.13095822672100646,-0.13083051863975118,-0.13879817726961588,-0.12984756456397326,-0.10872248520667914,-0.11514426549978983,-0.11328771144963533,-0.13281075961962252,0.011451041941551523,56,-0.4220004107972896,-0.1320121164479515,-0.21211793703201945,-0.3499284869433058,-0.4588112173424968,-0.5877590882773698,-0.49378157417130897,-0.21099304897749854,-0.19619416232209275,-0.24762714001004624,0.14513870211010674,3,-0.598361042628819,-0.2599124106907241,-0.44627542094854744,-0.5988004346751894,-0.5786721218193416,-0.7473845302645229,-0.6103220602506471,-0.4356642501015042,-0.36447569386069856,-0.4154820990469299,0.13742889287436272,52,-2.2225084402419033,-0.35520032575656096,-0.7473074181286441,-1.5956950532456298,-1.8453483561924864,-2.9964824564410515,-2.588404703003088,-1.0154467524831206,-0.7211033510191197,-0.7789148564927159,0.8550607857974739,80
16,-0.1230362780381076,-0.3343327289996947,-0.5054301465292811,-1.5047506007329925,0.0,squared_error,,4,500,16,347.74959862232214,210.31579797518864,0.29777343273162843,0.17101393199266834,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 500}",-0.12862346479321304,-0.10361768457089043,-0.1290201429286941,-0.1297612304065571,-0.13923587585211988,-0.12942635146861128,-0.10958330848403988,-0.11466146797348235,-0.11380121870204316,-0.13263203520142508,0.0110502251975712,50,-0.4313660058673609,-0.13292352358664408,-0.2108679805018234,-0.3472704974800537,-0.4660238233895082,-0.5924707761257437,-0.497082754964483,-0.21494262727309335,-0.19558132027634895,-0.2547979805318887,0.1468635923276093,33,-0.6080160135839391,-0.2647519569349492,-0.4292231989966634,-0.5841189882008493,-0.5896135733073331,-0.7538047748173391,-0.6132831045164975,-0.4313170502139192,-0.3678205337306791,-0.4123522709906417,0.13926629063931806,51,-2.296609702635983,-0.3562750466788289,-0.7380408224871973,-1.5711994690708777,-1.8919059605941015,-3.0318585066868224,-2.599885109672414,-1.0418159480037523,-0.7109227090319341,-0.8089927324680147,0.8687988213071142,483
17,-0.12300212372918265,-0.3332558365065894,-0.505995449578881,-1.500035637386449,0.0,squared_error,,4,1000,17,849.3714194059372,399.1742977882212,0.7694504737854004,0.3796917415043876,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 1000}",-0.1278894917031674,-0.1031277569135778,-0.12850241906351026,-0.13067096274068987,-0.13992635514898766,-0.1288832530036544,-0.10850299078560828,-0.11524575941292615,-0.11352235615661573,-0.13374989236308904,0.011422456043415382,49,-0.4241084896546325,-0.13358180178282816,-0.2072209416272658,-0.3457356008005854,-0.4681160841597669,-0.5897127843507205,-0.4937459280820885,-0.2161792296422663,-0.1986283544947254,-0.2555291504710148,0.14551697992649756,15,-0.5969837246546799,-0.2559276204720525,-0.4292323316356032,-0.59604928685301,-0.5912857309812201,-0.7472162605745823,-0.6092450458542805,-0.439138008323555,-0.3681951831743317,-0.4266813032654961,0.13808946766773428,56,-2.252629320323776,-0.3566152762087685,-0.7379354082108753,-1.5667531493793236,-1.8859507268296467,-3.021361875096946,-2.58570017946921,-1.04502944786836,-0.7258752032989858,-0.8225057871785979,0.8582825026493248,345
18,-0.4044382464113127,-0.5492020119099232,-0.7402540417305639,-1.535016722477131,0.0,squared_error,3.0,2,100,18,13.601298761367795,5.939724891958018,0.017780184745788574,0.008103061186607419,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100}",-0.3875945866551976,-0.39079755285510587,-0.4161127717077249,-0.4158818497115562,-0.4105994418875962,-0.4030444702746984,-0.38920839869522267,-0.4117435098730493,-0.3892282193561281,-0.43017166309684796,0.013984990978586685,1107,-0.5640767798358649,-0.36714741834543174,-0.445840367784582,-0.624583190302162,-0.6401783015652975,-0.7969740041953629,-0.7383061496747543,-0.4315797132164359,-0.3880946605888716,-0.4952395335904694,0.14066329959062385,1163,-0.6903463382809674,-0.5699605622656221,-0.7356613901120163,-0.8324995348142552,-0.748651251468279,-0.9673203678491941,-0.7768902330652545,-0.6665839076877521,-0.6935339031414303,-0.7210929286208685,0.10048383940426027,1046,-1.8299633874101664,-0.5950756630464867,-0.9008356073635508,-1.9247104883342179,-1.6812612194048815,-3.0872115298394514,-2.8073333558100417,-0.8837626876162338,-0.6976406829405881,-0.942372603005692,0.8396768984835584,1178
19,-0.40853600794234896,-0.552748250439223,-0.7402176000483394,-1.5369898871519552,0.0,squared_error,3.0,2,150,19,21.54821476936341,9.643909283620333,0.023325061798095702,0.01143429685789117,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 150}",-0.37194019319274896,-0.39977618495775996,-0.4361820628581053,-0.4296350845704309,-0.4188726610009923,-0.4033286039304323,-0.39744780679103586,-0.4006287414083179,-0.391781514764107,-0.4357672259495595,0.019917711566586453,1250,-0.5502946489268785,-0.3738967782222151,-0.450839184500351,-0.6373833177635002,-0.6468759389137405,-0.7943435881187041,-0.7489663885369324,-0.4305729917711253,-0.4021932809761899,-0.4921163866625924,0.1401934819548684,1251,-0.6667511123653377,-0.5728552977702757,-0.748605210646955,-0.8501258885351755,-0.7671777977291411,-0.9550449795271172,-0.781802145749033,-0.671172247704393,-0.6663008916247521,-0.7223404288312136,0.10233040228348256,1044,-1.772712516637912,-0.5966372863616819,-0.8700904791700991,-1.9366875644982766,-1.706671586570656,-3.0822594549072617,-2.814140248430424,-0.9453160902693272,-0.727960500571288,-0.9174231441026236,0.8354982684799991,1201
20,-0.40296290756257785,-0.5491528097163115,-0.7407664201405638,-1.5398438988468248,0.0,squared_error,3.0,2,200,20,28.523808860778807,12.797244403418587,0.03002917766571045,0.015038897220120594,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",-0.3792470581413077,-0.3920715906656149,-0.4213576243376661,-0.4124817675576545,-0.4163205844626213,-0.3987636769845856,-0.392415375704799,-0.3950855807976074,-0.4034395531588422,-0.4184462638150793,0.013112444032659987,1034,-0.5618492481657987,-0.3648682578954872,-0.4454928285618338,-0.6247313567551229,-0.6404814717990346,-0.7915195708620063,-0.7427401327806661,-0.42961491387000417,-0.4127498627344021,-0.4774804537387593,0.1389856561778699,1158,-0.6858598911244119,-0.5699273344807845,-0.744450858572955,-0.8318298048445987,-0.7716621876717009,-0.9472589141169384,-0.7777838103399692,-0.6538979660906794,-0.6943237899192983,-0.7306696442443021,0.09760932948723176,1059,-1.8170114046064445,-0.5912813015596864,-0.8795760921009991,-1.9383383410816215,-1.6800851990320491,-3.081259500214733,-2.808762857960254,-0.9520256656034788,-0.7205310711060837,-0.9295675552028968,0.8346478435962617,1219
