,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
10,-0.04712293916859265,-0.04776982414585916,-0.07490477326351355,-0.08374289563404905,logistic,0.0001,"(100, 10, 100)",invscaling,2000,10,6.559279990196228,2.774168982484751,0.00854039192199707,0.006279264743028854,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 10, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.04770716096033297,-0.04805124886456133,-0.049722030368493306,-0.046511263179886984,-0.04890830501287905,-0.047845037475967335,-0.04891174000009766,-0.043897066643245566,-0.044576159107589185,-0.04509938007287309,0.0019033758376938612,29,-0.048873653768838114,-0.05088554992077403,-0.048016281838114884,-0.04560334143180349,-0.049859761200904615,-0.046941208380827736,-0.04599747093258735,-0.040562818212224266,-0.04497124794838867,-0.05598690782412847,0.0038880545265504063,35,-0.07120439600645533,-0.07646218705850596,-0.08068970313789757,-0.07501076939349044,-0.07184078946424301,-0.07624494195827275,-0.0708782339707975,-0.06600791310786898,-0.07367519628092506,-0.08703360225667885,0.0055205662650088996,48,-0.07199189681326848,-0.08106488951322566,-0.08242225755129225,-0.07438817869873518,-0.07139662366495866,-0.0778779918174201,-0.06996981413151558,-0.06007142750737505,-0.0769286777050604,-0.17131719893763905,0.029811186448560175,89
11,-0.048170264776789935,-0.04750046716103179,-0.0748791889047847,-0.07905012083510629,logistic,0.0001,"(100, 10, 100)",adaptive,2000,11,7.892699122428894,4.899524745312799,0.0072472810745239265,0.005429131335383304,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 10, 100), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.04792904174560996,-0.05019031430022542,-0.050523034335204706,-0.04954171810430818,-0.04884727628241576,-0.04764712110341264,-0.04131820419392381,-0.05201737671697975,-0.04606297264151003,-0.04762558834430914,0.002806698744171582,38,-0.045253329920224794,-0.0551205008633803,-0.04749307391956227,-0.048761574199101425,-0.04473547135260881,-0.04644920287441029,-0.03683150487995235,-0.04730239336849831,-0.0460684063776378,-0.05698921385494155,0.005285909994856725,33,-0.07175661779443539,-0.07787014378242706,-0.0793060206257467,-0.07526883731082334,-0.07170054439866792,-0.07752220481731081,-0.06636267901459877,-0.07429014108941752,-0.07284243736616039,-0.0818722628482592,0.004259854439330893,47,-0.06828255066644785,-0.08131575329332875,-0.07919053287408198,-0.0752401362835482,-0.0650929132211614,-0.07915448485698469,-0.06107363544956311,-0.06781614210109238,-0.07273870681808058,-0.14059635278677413,0.02146521094976728,54
12,-0.050726997125393594,-0.0528173511412461,-0.08032505636603303,-0.08940196944252107,logistic,0.01,"(100,)",constant,2000,12,4.760009789466858,2.670960813518352,0.0035965681076049814,8.000273529967221e-05,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 2000}",-0.04309601281305158,-0.0539112813370054,-0.05071452064095265,-0.056282619467967476,-0.056346125935914065,-0.05171096092402975,-0.05145785647303112,-0.0455012070917211,-0.053721735450208814,-0.04452765112005396,0.004549976500245308,75,-0.04345723526863223,-0.0625621380442303,-0.05134353327493445,-0.056157706365670315,-0.055771692748159366,-0.05129850764328497,-0.0568808509545545,-0.045093986893862535,-0.05277986105874808,-0.052827999160384165,0.005320730005182399,101,-0.06808231849593988,-0.08784581770404444,-0.0866964022278131,-0.08420901236184714,-0.0812589985057833,-0.08550915575071377,-0.08131189058353505,-0.0712609501768153,-0.08074015557532582,-0.07633586227851248,0.006237712865156135,101,-0.07001283401816373,-0.1059587094988364,-0.09152340604595492,-0.08962564167184417,-0.08089757781295101,-0.08828740582847475,-0.09832966908368694,-0.06982100888519129,-0.08098049311346331,-0.11858294846664405,0.0145387423904602,120
13,-0.050385142500573764,-0.052274941899234394,-0.0798233000906153,-0.09023102605319563,logistic,0.01,"(100,)",invscaling,2000,13,4.187705492973326,1.285382023260947,0.0035616159439086905,9.777674991562331e-05,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.047399064203354005,-0.04555950659993847,-0.052581628571211125,-0.05294756121010987,-0.05115255385554457,-0.05354396015400503,-0.047634924381372575,-0.048447929065168344,-0.05389928659064027,-0.050685010374393366,0.002791355232220993,71,-0.04696062776485643,-0.048330373888533944,-0.05353800672583412,-0.053972576443837565,-0.053466039343486725,-0.05600125908615528,-0.047836994449771394,-0.05000212730820703,-0.051940724009728864,-0.06070068997193254,0.003994358473196723,88,-0.07277233253540424,-0.07569347719403334,-0.08641926343345167,-0.07996475474483161,-0.07809012836466746,-0.08893041321289513,-0.07499751879229516,-0.07371079403393106,-0.08180873762064743,-0.08584558097399607,0.005450710419485247,98,-0.07550564588324092,-0.08208518724547299,-0.09196856940748416,-0.08773680781702749,-0.08483185332642282,-0.09550642480647192,-0.08205632753618987,-0.07820340885038299,-0.08257425314013901,-0.14184178251912433,0.01811959772328626,125
14,-0.050253413710745175,-0.05160715409085405,-0.07903739952438324,-0.08773073263796967,logistic,0.01,"(100,)",adaptive,2000,14,9.150579190254213,10.280260738963026,0.007165122032165527,0.010845996938415745,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.04956445330723695,-0.04826910537763522,-0.05394397543221845,-0.0472791886653532,-0.04920957799400704,-0.049109438978817706,-0.05058969114021574,-0.051300779780677784,-0.05004591306478665,-0.053222013366503,0.00198349127192875,69,-0.05033391418961916,-0.05095177192562742,-0.05130125626892031,-0.049149090127039614,-0.05054821054177447,-0.05009465061231344,-0.05220407558357625,-0.050909480457016223,-0.04932821992665585,-0.06125087127599775,0.0033261574167289076,76,-0.07485656608526016,-0.07846503850960877,-0.08621830182787871,-0.07702322482193369,-0.07359617297725955,-0.08495078036099363,-0.0760490432263973,-0.07649208524303466,-0.07776240523364761,-0.08496037695781833,0.004360279951220004,89,-0.07833978300085685,-0.08780308678333112,-0.08802437046216781,-0.08553365751159593,-0.07900068527028388,-0.09054533095427048,-0.08298775998613858,-0.07748531894278975,-0.07844228842351525,-0.12914504504474736,0.01451250833808078,107
15,-0.054018694248734817,-0.057810106003454875,-0.0819371799826297,-0.09452199234683448,logistic,0.01,"(100, 100)",constant,2000,15,9.219706153869627,5.048842492744932,0.007510209083557128,0.0054446534823522725,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.046993102755789766,-0.04981612855634958,-0.054647511433914005,-0.05990647039887654,-0.05604901094515143,-0.053038633911302854,-0.049266540497581696,-0.060749572047123626,-0.05721402112714186,-0.052505950814116915,0.00433071247249407,118,-0.0475208123696353,-0.05329459102214605,-0.05719337599190931,-0.0664082735408655,-0.05747034083963867,-0.055618768276974144,-0.05233812759271299,-0.06497290497467556,-0.05896177349612242,-0.06432209192986879,0.005748619111449059,138,-0.07171875478145366,-0.07916266682884357,-0.08491268826070973,-0.08699230763755075,-0.07931031319304567,-0.08419286737127626,-0.07506192487806608,-0.08354400688738149,-0.08416850774357115,-0.09030776224439864,0.005323599845133011,109,-0.0727946500179376,-0.08583251161477963,-0.09005096221782856,-0.09981132102949483,-0.0816373303293117,-0.09100914541249787,-0.08096201616467992,-0.0917508201541808,-0.08983414421017771,-0.1615370223174563,0.023406086193093083,145
16,-0.05146970073032912,-0.05364079194870965,-0.07910792125641583,-0.0889229430980853,logistic,0.01,"(100, 100)",invscaling,2000,16,9.400579500198363,5.216525983302718,0.007445907592773438,0.00546093584126761,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.05266733903389754,-0.06396433115106949,-0.05289248731725528,-0.055211646762686535,-0.04852241368875685,-0.04996794246393299,-0.04757493366357382,-0.04981825783708385,-0.048590210407070664,-0.04548744497796421,0.004964813289304649,87,-0.05087200709951433,-0.06907006607356646,-0.05544444160914599,-0.05942117367173215,-0.04812960436213347,-0.050675692750225335,-0.0489426668417329,-0.04834424727475109,-0.049001074307008306,-0.05650694549728642,0.00633582841747325,110,-0.07664579141090179,-0.09105833508404072,-0.08503564619471235,-0.08390934354774451,-0.07211254833518274,-0.08257782440257977,-0.06972209073105241,-0.0733242542461119,-0.0761871256884677,-0.08050625292336445,0.006325128615923692,91,-0.07609295911546786,-0.09816981724114593,-0.09229060989949406,-0.0909789373814165,-0.07436672886143543,-0.08750398907832709,-0.07508464584909715,-0.07324228734772335,-0.07779269254029954,-0.14370676366644608,0.02010499732668923,117
17,-0.051092915900844485,-0.05395878251340264,-0.0790059122179968,-0.0888211532905166,logistic,0.01,"(100, 100)",adaptive,2000,17,17.714593720436095,20.714478296017386,0.014836478233337403,0.011501533421586132,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.051946721303261466,-0.0599028038623907,-0.051862716546768835,-0.0494298490369344,-0.05008535951563045,-0.049914817597540184,-0.04746366285209054,-0.04519313738414012,-0.05080076198970012,-0.05432932891998797,0.0037768130327891975,81,-0.05412148832775266,-0.06856103347980881,-0.05281623637763689,-0.052109052929283126,-0.049951559911862675,-0.050828847844986584,-0.05083379700533428,-0.04556365337671893,-0.049971417890552636,-0.06483073799008968,0.006768867422629527,113,-0.07951633561735988,-0.08790791911814863,-0.08328812361290458,-0.07842346166753505,-0.0726786493877521,-0.08138965344240316,-0.07314131077489879,-0.07125585807696397,-0.07654511497464217,-0.08591269550735957,0.005404769993938318,88,-0.08321432384072258,-0.10000611102813578,-0.08740490802536094,-0.08575902570578822,-0.07230264465402733,-0.08716625360088588,-0.08087257583671667,-0.07484192638632667,-0.07790655585322853,-0.1387372079739734,0.018201268179393257,115
18,-0.04996094205818407,-0.05326477251513388,-0.0777934541774661,-0.08961451093183849,logistic,0.01,"(100, 100, 100)",constant,2000,18,35.05107197761536,36.919466185698745,0.026762795448303223,0.027620763845566863,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.04931758348539972,-0.04761903451365397,-0.05157283553426387,-0.04899458218859592,-0.052999217411489566,-0.05858402200820648,-0.04905000440668091,-0.046870861470280835,-0.04862875224027772,-0.04597252732299174,0.003479650921839118,62,-0.051004837868039166,-0.05121569191070855,-0.051648751146646306,-0.050864385567664996,-0.05567780320624269,-0.06125522933212649,-0.05264079707170855,-0.047565686724115035,-0.051792806356682944,-0.058981735967404116,0.003937877797083403,106,-0.07362489504957191,-0.07599718229691797,-0.08274730143343458,-0.07519136364173927,-0.07567781710828284,-0.09051769450987507,-0.07321029836919732,-0.07112296625851351,-0.07829593407023135,-0.08154908903689709,0.005460358718878785,73,-0.0766055585522698,-0.0842917485511547,-0.08614541385074533,-0.07793012173497434,-0.08099016490111323,-0.0984161093715331,-0.08171367914409787,-0.07637265966423759,-0.0879852975720001,-0.14569435597625874,0.01970620417710569,122
19,-0.051968687956243896,-0.05478277941579136,-0.07950012750668309,-0.09102443737696617,logistic,0.01,"(100, 100, 100)",invscaling,2000,19,45.804753637313844,45.76310908204518,0.0335963249206543,0.0325721099964765,"{'activation': 'logistic', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.047167921724498706,-0.050448129987127714,-0.047975597972749966,-0.047337248265998985,-0.05675986529890788,-0.0461108845076829,-0.050597007042664184,-0.06046841455987315,-0.06791787783359146,-0.04490393236934403,0.007060014064095294,96,-0.046922144250937034,-0.05686598334974484,-0.04788569847101592,-0.05077582684239497,-0.06056388864311087,-0.048033301537904055,-0.05034369354082995,-0.05976860489569799,-0.0697295273703101,-0.056939125255967935,0.006937942308434325,119,-0.07073747107979983,-0.08108919774241308,-0.0794679105130158,-0.07636404316650472,-0.0793116033951929,-0.07786928327055648,-0.07336822315172785,-0.08613539113878943,-0.09100543686361376,-0.07965271474521693,0.0055304877705868475,97,-0.07206943045894254,-0.09366552912870406,-0.08248915283158305,-0.08572807013157517,-0.08724414989540535,-0.0851418607967695,-0.07478778579174858,-0.09194926357468217,-0.09527793501908678,-0.14189119614116452,0.018401274600960818,130
