,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
0,-0.14240706265896094,-0.4680398602260295,-0.4361237712300441,-1.323674761508722,logistic,0.0001,"(100,)",constant,2000,0,101.26166739463808,63.70559786215345,0.012159061431884766,0.01053182908284133,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 2000}",-0.13084971820020586,-0.14910546067428093,-0.13907717966754182,-0.15116495353043874,-0.15008179749378053,-0.1341247508615491,-0.13734839614538774,-0.1545584206728111,-0.13859601374187028,-0.13916393560174362,0.007694253304197735,210,-0.4396132931878169,-0.3529155738770102,-0.2569568434865429,-0.4161285439593508,-0.4234913680485974,-0.33834690257488,-0.3439203669411298,-1.397186170381696,-0.3920037539657606,-0.3198357858375097,0.31409899372056055,132,-0.3803226000703041,-0.29168101032340066,-0.34478283178269414,-0.577435083050326,-0.4468714804318501,-0.3067290092699105,-0.3190650711623526,-0.9554114054102802,-0.39215548365207026,-0.34678373714725236,0.19037470732766215,286,-1.29733721809777,-0.5886395369175312,-0.5009611069099721,-1.1776258463130151,-1.1548391928981356,-0.636444812897798,-0.6471297297130257,-5.530591478895998,-1.0551205803727823,-0.6480581120711921,1.4291392372492757,210
1,-0.14261686384357442,-0.4610903744416502,-0.4241494222870744,-1.2952363370672788,logistic,0.0001,"(100,)",invscaling,2000,1,149.32360782623292,71.81266308586376,0.019509220123291017,0.01096454263212845,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.15059633182983292,-0.14248155686481098,-0.14076988477085658,-0.15107949151684633,-0.1517651165182285,-0.12899465531854518,-0.13337898213739635,-0.14170113168216128,-0.15252819300863818,-0.1328732947884277,0.008290484399670797,214,-0.43201564987313257,-0.33542090363318755,-0.2562572596788199,-0.4031454949098916,-0.4423162475989167,-0.3170593234419751,-0.3557102667070442,-1.365469829117866,-0.4255641238901629,-0.2779446455655051,0.30771113379119275,87,-0.3820852447161707,-0.2794372143208013,-0.33771845469767736,-0.5439529536519598,-0.4041287817395948,-0.28919761138561134,-0.3219594779274173,-0.9416027096257265,-0.4294711063329268,-0.31194066847285895,0.1881400669257011,255,-1.2197628385615928,-0.571180593653611,-0.4844287280325282,-1.0956319422946816,-1.1633599673857096,-0.5997326876526313,-0.6666401786605999,-5.459619697829026,-1.1274045819526628,-0.5646021546497462,1.4151867819250006,146
2,-0.14073509367311102,-0.4539831119879178,-0.4235492551055768,-1.2850344350303042,logistic,0.0001,"(100,)",adaptive,2000,2,23.61978669166565,4.914720254114014,0.003651070594787598,0.00012411046480441688,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.14018507492810456,-0.1407619020838379,-0.14522697889688085,-0.1560782912371628,-0.13152627748195084,-0.13077337746579404,-0.13617085579644805,-0.14132012796249474,-0.14797437331247315,-0.13733367756596293,0.00724626388456048,197,-0.4186827363102309,-0.33071334717970885,-0.25461269143580906,-0.4561589215672059,-0.4290681199408301,-0.32872784484814077,-0.3026630078087782,-1.3420259125897738,-0.3722852470411976,-0.3048932911575026,0.3021464205305007,50,-0.36156656579666785,-0.28115897163491443,-0.3252865112912171,-0.6147890867067076,-0.4082834343640929,-0.3140444253495401,-0.2753557785493401,-0.9276448407714608,-0.3907512799718524,-0.3366116566199747,0.19164471263808872,251,-1.022214736678566,-0.5737731630203594,-0.4601927468190285,-1.3173144212219479,-1.2143706554628564,-0.6681296231265105,-0.5466488460819283,-5.3945170522127714,-1.020738233550758,-0.6324448721283152,1.3989540304932144,122
3,-0.10862559694725707,-0.4399496485857513,-0.41030295389966,-1.2631201583808205,logistic,0.0001,"(100, 100)",constant,2000,3,31.541261267662055,11.210015945342949,0.007320308685302734,0.0040268658775061625,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.09824515404154388,-0.1065895217912603,-0.1143850640498834,-0.12413376147038158,-0.1009003995725765,-0.1091304518122264,-0.09204554434333584,-0.1226653309193477,-0.11047902991855377,-0.10768171155346122,0.009601280049171605,7,-0.30300240568098463,-0.2870328426835459,-0.2412343027571793,-0.4187738059614131,-0.3990728642099514,-0.3546122182169127,-0.3140813818307708,-1.3742913665961305,-0.4156545474421335,-0.29174075047849085,0.3166103419625247,9,-0.32568046401781103,-0.2428551854379059,-0.33926118695845137,-0.5686512446244376,-0.3572877865561164,-0.35817112363725506,-0.26259144221191716,-0.9492528906167296,-0.4401838250935593,-0.25909438984241595,0.2017155898182281,204,-0.6030423480463629,-0.5300550564849398,-0.4946208527408871,-1.2190139038046113,-1.0749757338601031,-0.7640612536672602,-0.5687236321160548,-5.471824601881832,-1.3449403556696722,-0.5599438455364786,1.4334089757878232,68
4,-0.10452379167539014,-0.4408046266790061,-0.4104571321851095,-1.299277532767335,logistic,0.0001,"(100, 100)",invscaling,2000,4,26.290441870689392,2.262792376646233,0.005975866317749022,0.00018922260522844856,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.1071628193818406,-0.10926205295733192,-0.1133861979854712,-0.1022753555075116,-0.1037405013421202,-0.10200646678479784,-0.08898832383733071,-0.12631419191447554,-0.10388550922137237,-0.08821649782164934,0.0104998633668187,2,-0.4026141878038007,-0.34076474943917096,-0.24635702924772415,-0.3683916591693941,-0.4329150910947712,-0.31246731962206564,-0.2955862965364378,-1.3703852479834342,-0.3858130774550296,-0.2527516084382329,0.3153805962474531,10,-0.31938085571764946,-0.28112155336254346,-0.3453911758187572,-0.5231299034052229,-0.3896980561796801,-0.3063453346216471,-0.2721836375723442,-0.9586250903613384,-0.4156008223915965,-0.29309489242031544,0.19662897556575928,205,-1.0070882725089774,-0.6278000960923809,-0.5399953616037936,-1.1164306108332809,-1.178087716963122,-0.6432948354857678,-0.5916302486478361,-5.49121136825755,-1.235422479537875,-0.5618143377427673,1.4216962610331756,157
5,-0.104363910669331,-0.4504376841286463,-0.4090485732534428,-1.3156005848920285,logistic,0.0001,"(100, 100)",adaptive,2000,5,28.401363682746894,7.495537786215697,0.005941867828369141,0.00018918080826705827,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.10499580381694862,-0.09479945511449857,-0.10657781491271838,-0.10945619910702573,-0.1078017903838448,-0.09855068376848172,-0.08491709307026205,-0.13831187312229756,-0.09906817219601584,-0.0991602212012171,0.01324420475518238,1,-0.4100403451859659,-0.2981006221004078,-0.2424610344741069,-0.3917281295233347,-0.4507378551852922,-0.3525685330069328,-0.2899440450219253,-1.39897872302918,-0.3785903620884369,-0.2912271916708812,0.32204291859528444,42,-0.3484895009686575,-0.24388641951957504,-0.3500346895949921,-0.4752884809906781,-0.41221874958751825,-0.3691849799056929,-0.2382625847351985,-0.9571495085395959,-0.4284948492674819,-0.2674759694250379,0.1975902090533224,200,-1.0881501537889364,-0.5272701679864016,-0.538628376745387,-1.0598033716957995,-1.2522557677090655,-0.8282375498431803,-0.5360928589647513,-5.452431574889069,-1.3030234127508995,-0.5701126145467934,1.4092822747378713,188
6,-0.11494002225148488,-0.4633999364488813,-0.4037090417198333,-1.3128142165742067,logistic,0.0001,"(100, 100, 100)",constant,2000,6,31.697441959381102,8.035487294152288,0.009550833702087402,0.004003429200784485,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.10774260299298634,-0.10341723546509328,-0.11308041059425407,-0.10778058494546926,-0.1067986585579593,-0.10396036797093416,-0.10865242680644653,-0.17365245499721407,-0.11005261077602137,-0.1142628694084706,0.019842269806093084,26,-0.4102806489254376,-0.3031906492896634,-0.2491053478344516,-0.40609617863978004,-0.4547766306741342,-0.3248475408913918,-0.3514836716207507,-1.3987838519210951,-0.41638610362669265,-0.31904874106541586,0.31740850354507155,104,-0.32725305109396996,-0.2442090074917049,-0.3567968266505683,-0.463817340132281,-0.4106714358802539,-0.2755348108601016,-0.31829683132048014,-0.9433622622455312,-0.39750383304487746,-0.2996450184785645,0.19051648771902915,173,-1.02658301533332,-0.5244786688580555,-0.5601382948230619,-1.066340807350425,-1.2700821516385503,-0.623961835164102,-0.7242777631069031,-5.477233798972728,-1.2307967938704778,-0.6242490366244451,1.4133870500939736,185
7,-0.1093570118924928,-0.4633698841274071,-0.4010650792052992,-1.3194132212637737,logistic,0.0001,"(100, 100, 100)",invscaling,2000,7,78.02118153572083,75.6243408815727,0.021764159202575684,0.01833769881973053,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'max_iter': 2000}",-0.10469749826401634,-0.10161961051309426,-0.1070177037900119,-0.1020951890861422,-0.1119917149744729,-0.09112230674603952,-0.11822789124352555,-0.13144749563495978,-0.1147090972288714,-0.11064161144379424,0.010374044525782543,10,-0.42924237209944466,-0.3194115870842273,-0.24692356604323726,-0.37995893054917895,-0.4947994634189391,-0.3007206190013712,-0.3258456073860231,-1.3780731902840069,-0.4098130007050291,-0.3489105047026131,0.3122021829426531,103,-0.3613255460240743,-0.2624523988653125,-0.3263606061309195,-0.3855393112473319,-0.4637427388242008,-0.2791284534831932,-0.24617507713539574,-0.9445301599014304,-0.38129061490542016,-0.36010588553571315,0.1915268740375551,161,-1.0723463371438482,-0.581558637655067,-0.5247648319955722,-0.9172953131181818,-1.4585904225408823,-0.6292561069054229,-0.5399531038717907,-5.492584445476068,-1.1284176215612234,-0.8493653923696789,1.4203754385374971,198
8,-0.1095662328910693,-0.4593265500765547,-0.4065981739700681,-1.3369536392113626,logistic,0.0001,"(100, 100, 100)",adaptive,2000,8,50.6161470413208,54.85138336131478,0.015385365486145018,0.02184086161026726,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'max_iter': 2000}",-0.10912125688169544,-0.09632836175737047,-0.11452462386926095,-0.1354894404152711,-0.11572899840622693,-0.09900221443516888,-0.09480148761744124,-0.13727429137345667,-0.10194191769018407,-0.0914497364646173,0.015471546667605085,12,-0.4822270253191382,-0.29824241831424675,-0.24177518488877026,-0.39260892110791934,-0.4590134897661225,-0.31568073467351193,-0.3447442252534261,-1.409541332385421,-0.3808760154835883,-0.2685561535734041,0.3251878931190137,78,-0.3942965521112575,-0.2355752656583404,-0.33351161019815906,-0.4289139817461008,-0.4150968962810569,-0.3233942647664535,-0.2966078101381813,-0.9548962366490612,-0.4008886354071335,-0.2828004867449368,0.1924375318908514,186,-1.3681993921890492,-0.5072468881634361,-0.462759311143741,-0.9719232000930922,-1.2969794509690902,-0.7300173484274791,-0.7129697582704715,-5.484900040673515,-1.2845304791731271,-0.5500105230106218,1.4203402768435198,230
9,-0.10737459685061757,-0.4626890088846177,-0.425710331038729,-1.3610786783227686,logistic,0.0001,"(100, 10, 100)",constant,2000,9,80.04587054252626,71.50501886875881,0.017757821083068847,0.016168647722153196,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 10, 100), 'learning_rate': 'constant', 'max_iter': 2000}",-0.10096897107234976,-0.11565627843322022,-0.10886395767142526,-0.1099091282338474,-0.11242186750215394,-0.08986723613625787,-0.10145963172250083,-0.12413771737838185,-0.11583236619707493,-0.09462881415896356,0.010001104027468464,4,-0.4452548991086067,-0.33546771619918125,-0.2543367435980291,-0.4039134908573739,-0.4730726597841955,-0.30691602115327477,-0.32455744074132503,-1.3670109830450785,-0.4309922761853546,-0.28536785817375804,0.3093628151214756,99,-0.3894838583810532,-0.27318057563597076,-0.3766874363583992,-0.5522825321304671,-0.4465971191677284,-0.2718324947328973,-0.296729459349005,-0.9450394702432294,-0.40111745706947616,-0.30415290731906364,0.19205101747222192,260,-1.3258391985119553,-0.6174805002150234,-0.6064605251313732,-1.1780846593088583,-1.3356714959501568,-0.6089655533832731,-0.639204261907075,-5.486655223903385,-1.1994543815728576,-0.6129709833437296,1.4089253763160363,273
