,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_C,param_epsilon,param_gamma,param_kernel,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
1137,-0.22009406951998076,-0.6163228078277331,-0.4871740205521328,-1.4128228665896545,1.5,0.0,auto,linear,1137,420.26182692050935,345.0412725025541,1.2731197118759154,0.9444969425321766,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 'auto', 'kernel': 'linear'}",-0.2302968767462109,-0.2206812182375542,-0.2283144706150466,-0.2116040550045966,-0.22250990925001835,-0.21713183515228787,-0.1962090566210102,-0.2398035411925284,-0.2269455053633185,-0.20744422701723603,0.011935770929656331,886,-0.6618630949595347,-0.5124192293037708,-0.4209097346161986,-0.5168960353788197,-0.5607093734866793,-0.5691413222287404,-0.4594411100689973,-1.4713274544677062,-0.5600653948073201,-0.4304553289595641,0.29319229174629036,1171,-0.5076189369535694,-0.40246566029850894,-0.4595995162744136,-0.4246721371370321,-0.4448498798840833,-0.4519342028679974,-0.3453890453503746,-0.9414412059640388,-0.4957752239371962,-0.3979943968541141,0.15804498036047387,697,-1.4805490853458243,-0.819556938249989,-0.769870534121726,-1.0212929891350755,-1.0477277323847451,-1.0097328430340324,-0.7527049677900398,-5.245378675273726,-1.2634778369601627,-0.7179370636012197,1.2980146592922213,964
1138,-0.12691109659454092,-0.4859999515858914,-0.513880782975892,-1.4228239279408217,1.5,0.0,auto,poly,1138,96.44531981945038,75.54623804205022,2.3334833860397337,1.9022812484606533,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 'auto', 'kernel': 'poly'}",-0.1304162504250843,-0.12553093817138947,-0.1521472453184417,-0.11083561275552917,-0.1286080908391978,-0.11949894912075135,-0.1056738968345949,-0.14418364300759845,-0.13424933262122934,-0.11796700685159266,0.0136033121184141,146,-0.4816835649297608,-0.3761442755559812,-0.36630303597781577,-0.3440571301718041,-0.4525195673531834,-0.4192435739289241,-0.3355256470133851,-1.3533325149280802,-0.4340192552134977,-0.2971709507864819,0.29417784469630864,240,-0.43634906399147505,-0.40429315789514786,-0.8620758633881723,-0.3464626805432043,-0.4576341525154953,-0.3682390833669089,-0.2733022532118487,-0.952072411987158,-0.5982025960405315,-0.4401765668189778,0.2130954834164542,1199,-1.2068738596365012,-0.8247868983526897,-1.4934634335110688,-0.7635817773687439,-1.1836125964956192,-0.8189306554228851,-0.6158754487548653,-5.303767676144373,-1.2987186281398249,-0.7186283055816399,1.322496345705758,1145
1139,-0.1081514361566879,-0.450056536718307,-0.3942214740380622,-1.270928309017752,1.5,0.0,auto,rbf,1139,16.444302916526794,6.467510066987687,1.4661200284957885,0.5929165501883341,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 'auto', 'kernel': 'rbf'}",-0.11061829933966844,-0.1062873214630925,-0.11735729593961736,-0.10539685509199917,-0.11072036185859616,-0.1008399308678776,-0.09815757539622263,-0.13072483429331694,-0.10640425300004633,-0.09500763431644196,0.009732425852388434,44,-0.4471482411917507,-0.31780404021607156,-0.2700302263145895,-0.36736596941459426,-0.4245247275296885,-0.3498280027565968,-0.31602718527865037,-1.3794932117288576,-0.3843475241129832,-0.2439962386392869,0.3156008454293288,60,-0.39550658990705334,-0.2586425726587995,-0.3612655508439805,-0.35370329060466615,-0.37638390399719746,-0.31884578214050757,-0.25415151854540285,-0.94715505244511,-0.3972828135499834,-0.2792776656879214,0.19122953886826655,64,-1.282510997734887,-0.5488115248407969,-0.5658202337516361,-0.854862545256122,-1.1234778967283436,-0.6944387213605872,-0.5558834653130743,-5.44282454779763,-1.1635095961685236,-0.4771435612259192,1.4178715441238297,52
1140,-0.22009406951998076,-0.6163228078277331,-0.4871740205521328,-1.4128228665896545,1.5,0.0,0.008,linear,1140,388.20983846187585,360.44115101823087,1.2966265678405762,1.2905778178777694,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.008, 'kernel': 'linear'}",-0.2302968767462109,-0.2206812182375542,-0.2283144706150466,-0.2116040550045966,-0.22250990925001835,-0.21713183515228787,-0.1962090566210102,-0.2398035411925284,-0.2269455053633185,-0.20744422701723603,0.011935770929656331,886,-0.6618630949595347,-0.5124192293037708,-0.4209097346161986,-0.5168960353788197,-0.5607093734866793,-0.5691413222287404,-0.4594411100689973,-1.4713274544677062,-0.5600653948073201,-0.4304553289595641,0.29319229174629036,1171,-0.5076189369535694,-0.40246566029850894,-0.4595995162744136,-0.4246721371370321,-0.4448498798840833,-0.4519342028679974,-0.3453890453503746,-0.9414412059640388,-0.4957752239371962,-0.3979943968541141,0.15804498036047387,697,-1.4805490853458243,-0.819556938249989,-0.769870534121726,-1.0212929891350755,-1.0477277323847451,-1.0097328430340324,-0.7527049677900398,-5.245378675273726,-1.2634778369601627,-0.7179370636012197,1.2980146592922213,964
1141,-0.12868337853940376,-0.4951275948865711,-0.5029749481616067,-1.4217312151027008,1.5,0.0,0.008,poly,1141,59.585478496551524,59.729066872101576,1.8923253774642943,2.133945275467012,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.008, 'kernel': 'poly'}",-0.13186542448100713,-0.12297501179879017,-0.15162378042762506,-0.1141251157237115,-0.1286844732055144,-0.12323881198563127,-0.10959120104476912,-0.1452395331179124,-0.1432488678358886,-0.11624156577318755,0.013476382703270728,208,-0.4932462516927098,-0.3620259206734214,-0.36329498484772793,-0.3763655905213741,-0.44931845966060796,-0.43257953996453374,-0.34672162569883896,-1.3636821649615083,-0.4705279568967544,-0.29351345394823375,0.2954453179236173,327,-0.4332874954075945,-0.3467777762929489,-0.8204941887224706,-0.3551072535836609,-0.4346491775539776,-0.3670713796408648,-0.27717866477376063,-0.9572611740911652,-0.6395898099979671,-0.398332561551656,0.21495325023691386,1105,-1.2385493269033876,-0.7184061199931945,-1.421051866566971,-0.8421758413057743,-1.1518052111369586,-0.8236674584455819,-0.6295033045560766,-5.340644962937841,-1.3963748859615932,-0.6551331732196294,1.336730059417268,1115
1142,-0.1088772880966891,-0.4522457067905682,-0.39211123152691096,-1.2707430724259168,1.5,0.0,0.008,rbf,1142,13.893876576423645,3.8027061930043864,1.2282173871994018,0.4112460015971291,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.008, 'kernel': 'rbf'}",-0.11176463047229657,-0.10714983757479056,-0.1176471425243969,-0.10551843997591256,-0.112183148962849,-0.10100591770593544,-0.0986656109516237,-0.13107205180362674,-0.10815729643026634,-0.09560880456519318,0.009725518782683016,49,-0.452686220307775,-0.3202887331938333,-0.27132455665624494,-0.3672898314695297,-0.4247204445287931,-0.3504635763523707,-0.3171146401239361,-1.3830766485770074,-0.3900271346228804,-0.24546528207331186,0.3161986692767542,79,-0.3977318366848174,-0.2600341023784513,-0.35780861250852375,-0.3455901027440293,-0.3745839401746295,-0.3165081895059748,-0.25011154290052845,-0.9484716655591702,-0.39695806642170534,-0.27331425639128004,0.1925297191299535,39,-1.304270280930699,-0.553719966807062,-0.5678329302715552,-0.8434461096356033,-1.1064900151926371,-0.6948801367973549,-0.5478369819905217,-5.455441804601387,-1.1639863676712658,-0.4695261303610821,1.4226085559428256,50
1143,-0.22009406951998076,-0.6163228078277331,-0.4871740205521328,-1.4128228665896545,1.5,0.0,0.01,linear,1143,495.9699698448182,407.8594982326618,1.627735161781311,1.4778579708815476,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.01, 'kernel': 'linear'}",-0.2302968767462109,-0.2206812182375542,-0.2283144706150466,-0.2116040550045966,-0.22250990925001835,-0.21713183515228787,-0.1962090566210102,-0.2398035411925284,-0.2269455053633185,-0.20744422701723603,0.011935770929656331,886,-0.6618630949595347,-0.5124192293037708,-0.4209097346161986,-0.5168960353788197,-0.5607093734866793,-0.5691413222287404,-0.4594411100689973,-1.4713274544677062,-0.5600653948073201,-0.4304553289595641,0.29319229174629036,1171,-0.5076189369535694,-0.40246566029850894,-0.4595995162744136,-0.4246721371370321,-0.4448498798840833,-0.4519342028679974,-0.3453890453503746,-0.9414412059640388,-0.4957752239371962,-0.3979943968541141,0.15804498036047387,697,-1.4805490853458243,-0.819556938249989,-0.769870534121726,-1.0212929891350755,-1.0477277323847451,-1.0097328430340324,-0.7527049677900398,-5.245378675273726,-1.2634778369601627,-0.7179370636012197,1.2980146592922213,964
1144,-0.1270332809896328,-0.486191138761363,-0.5091496819501763,-1.39936311818474,1.5,0.0,0.01,poly,1144,45.63699309825897,20.606482214585927,0.7582365274429321,0.2606231559886523,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.01, 'kernel': 'poly'}",-0.12832924024990627,-0.12701134509705345,-0.14748867582647046,-0.1140440393968041,-0.13154022146375238,-0.1168046126331455,-0.10354384474823093,-0.14473314579757052,-0.13710535028171625,-0.11973233440167805,0.013166438263716516,152,-0.4682185321472024,-0.3852819109060477,-0.34897023867374516,-0.36664499428121944,-0.4643938286411847,-0.4079405978883776,-0.3272252379089834,-1.3521524856551184,-0.437036367847061,-0.3040471936646892,0.29342403326892796,249,-0.4452280741620541,-0.37788633892483586,-0.725625786063254,-0.3868828986040805,-0.4983911435793378,-0.3680496112190403,-0.28043317495931197,-0.9506792894074187,-0.5959743353065274,-0.4623461672759028,0.1897737620120749,1176,-1.176998739430908,-0.7756373729881351,-1.2342488690489841,-0.8469258229275353,-1.2239376754448368,-0.8131342754762702,-0.6213221512011053,-5.279589786365143,-1.2671117578043851,-0.7547247311600991,1.3130088940945381,794
1145,-0.10737613865944214,-0.44812248457411463,-0.3978064282191564,-1.2742208102506516,1.5,0.0,0.01,rbf,1145,13.890160989761352,4.3404886856116685,1.1672280311584473,0.3269874423842701,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.01, 'kernel': 'rbf'}",-0.10940366689087838,-0.10512865498989628,-0.11714126889820305,-0.1051026767027697,-0.1088281428525465,-0.10141187533803488,-0.09738726715071032,-0.13020960150133856,-0.10481334217265892,-0.09433489009738484,0.009721912743008295,33,-0.442468259953088,-0.3137992408072913,-0.26860049566015265,-0.3680642388935571,-0.4240918028389387,-0.3497266859933909,-0.3149857642656795,-1.3768684017204855,-0.3788376967233677,-0.2437822588851953,0.31524927481166976,49,-0.3945511659795793,-0.25658927142146915,-0.3643204233704358,-0.3674683279701226,-0.3781707124482909,-0.3241003421527591,-0.26138455240027075,-0.9454931686197952,-0.3985014876705417,-0.2874848301582993,0.18935569052176485,83,-1.2640932075751818,-0.5425462784657423,-0.5670697755173478,-0.8762211559625447,-1.141482680788732,-0.6965265389083517,-0.5709684888968767,-5.432482106941112,-1.161657919509991,-0.4891599499406346,1.4127971680144715,64
1146,-0.22009406951998076,-0.6163228078277331,-0.4871740205521328,-1.4128228665896545,1.5,0.0,0.013333333333333334,linear,1146,290.9545175790787,183.57213856688546,0.9084818601608275,0.6086364094157234,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.013333333333333334, 'kernel': 'linear'}",-0.2302968767462109,-0.2206812182375542,-0.2283144706150466,-0.2116040550045966,-0.22250990925001835,-0.21713183515228787,-0.1962090566210102,-0.2398035411925284,-0.2269455053633185,-0.20744422701723603,0.011935770929656331,886,-0.6618630949595347,-0.5124192293037708,-0.4209097346161986,-0.5168960353788197,-0.5607093734866793,-0.5691413222287404,-0.4594411100689973,-1.4713274544677062,-0.5600653948073201,-0.4304553289595641,0.29319229174629036,1171,-0.5076189369535694,-0.40246566029850894,-0.4595995162744136,-0.4246721371370321,-0.4448498798840833,-0.4519342028679974,-0.3453890453503746,-0.9414412059640388,-0.4957752239371962,-0.3979943968541141,0.15804498036047387,697,-1.4805490853458243,-0.819556938249989,-0.769870534121726,-1.0212929891350755,-1.0477277323847451,-1.0097328430340324,-0.7527049677900398,-5.245378675273726,-1.2634778369601627,-0.7179370636012197,1.2980146592922213,964
1147,-0.1305305574989875,-0.4975004990041196,-0.5479751934031354,-1.4589299651666532,1.5,0.0,0.013333333333333334,poly,1147,79.72394573688506,54.488694545143254,0.7100739479064941,0.5119780317205894,"{'C': 1.5, 'epsilon': 0.0, 'gamma': 0.013333333333333334, 'kernel': 'poly'}",-0.12908100255620505,-0.13241331733633346,-0.13961744403506676,-0.13317158493035045,-0.14527911789993145,-0.1117851083770253,-0.10470969332070083,-0.14193650472184147,-0.14235044414969114,-0.12496135766272913,0.012773577376170485,241,-0.4522271619640838,-0.4116487100555645,-0.3113464152827781,-0.4692482156907341,-0.5104619614246764,-0.3834702392297164,-0.32857658724341265,-1.3239296956895874,-0.4525316225246909,-0.33156438093595275,0.2826871307635596,356,-0.4852533191936914,-0.4508613967396366,-0.5002650445324149,-0.6478870735229992,-0.6112462617830021,-0.37527878737366255,-0.3328883887296176,-0.932839126905688,-0.6691530230810498,-0.4740795121695915,0.16552288688174327,1347,-1.1313395091849932,-0.9431686980976878,-0.7539803392623393,-1.5297199030428503,-1.360065027556162,-0.8054243743534458,-0.7142599993558436,-5.172101476330946,-1.3581255212406191,-0.821114803241645,1.2677255208024445,1328
